,CH4,NOX,NO,NO2,SO2,H2S,Benzene,Toluene,Ethylbenzene,PM1 FIDAS,PM2.5 FIDAS,PM4 FIDAS,PM10 FIDAS,TSP FIDAS
Factor_1,0.0011635691250612569,2.051326717430561,0.5456395539686751,1.0111003275966823,0.09459778449318994,0.01366683566054822,0.03752676695391739,0.09214243116703887,0.013100154513872779,1.302839256648355e-11,0.0205106447686896,0.04543950381846491,0.09510003428708881,0.148379527473724
Factor_2,384.0919538369291,0.20822574536007998,0.10217995712503967,1.8527128945817062e-37,0.007394769047709405,0.21864715443930613,0.011403617145333176,0.04263312977661248,0.009608763779780049,0.11625477985198067,0.12453268607754424,0.13273951427955424,0.14411494401246847,0.1532091512343123
Factor_3,12.726002375673762,0.2181339817016335,5.897129037211797e-65,0.20381463048767595,0.01877716640387344,8.914634294683628e-64,0.0031026374676129107,0.010401747990654036,0.0016566630254261673,0.22812515619793394,0.31744589936133794,0.38296334309850444,0.45387066096821316,0.5157985021406433
