,CH4,NOX,NO,NO2,SO2,H2S,Benzene,Toluene,Ethylbenzene,PM1 FIDAS,PM2.5 FIDAS,PM4 FIDAS,PM10 FIDAS,TSP FIDAS
Factor_1,44.37631050731862,0.4110117970393677,0.10736622088301381,0.24930451068312343,0.054689209305636324,0.029115914749318524,0.022982841745568982,0.022324126052842216,0.0024200160611028004,0.329046838731444,0.42932348713289986,0.5024718508584306,0.5876238691412794,0.6667293230538082
Factor_2,46.09377522657502,0.9039983454889231,0.2793052504451215,0.45687029222263453,0.0473270656770742,0.04194128353750614,0.003632513679550591,0.02460396208994175,0.001953383638112707,0.0018481952943910343,0.00815678915865797,0.028178603489910418,0.08425826391594464,0.12997610027801604
Factor_3,50.30447859167973,0.8606064460042738,0.27048409724104566,0.4443375374988168,0.06596758180847571,0.05388484284577464,0.016269034399235566,0.02813187735625903,0.004272392611858782,0.07967589699179337,0.1175696528892913,0.16185350489990696,0.2580560748547108,0.34387623940030454
