,CH4,NOX,NO,NO2,SO2,H2S,Benzene,Toluene,Ethylbenzene,PM1 FIDAS,PM2.5 FIDAS,PM4 FIDAS,PM10 FIDAS,TSP FIDAS
Factor_1,7.641349674956058,0.41604441957150956,0.1087165368446056,0.25229150627971453,0.05534777756954894,0.029468398312837724,0.023285806613596163,0.022599229700886816,0.0024517136037200166,0.3327464295316491,0.4341436325389171,0.5081490147474367,0.5943200614548416,0.6743402243070473
Factor_2,7.9269843619067535,0.9083430958833092,0.28076755348975735,0.4590261946700799,0.047635195736379234,0.042192855792093205,0.0035907022754614886,0.024731568595563573,0.0019624004978344885,0.0018641354809356798,0.008221767883681107,0.028361911001718625,0.08488563889426268,0.13098644169338117
Factor_3,7.959908794900877,0.8383110776998322,0.2634185959151325,0.4328731855572984,0.06419774368884157,0.05247599630227528,0.015869862309018976,0.027394991269647676,0.004160346854617015,0.07763222981433117,0.11449056994617235,0.15759407114196722,0.2511392790599092,0.334633427381623
