species,measured_sum,reconstructed_sum,closure_pct,closure_w_pct,Q_species,q_share_pct,rmse,nrmse,median_residual
CH4,422631.88017,30369.767975797935,7.185867749395042,7.203785709850693,23833.324194967994,92.64681622815618,1401.0559788207709,94.47961043622747,1309.6132405748715
NOX,3387.7455430600003,2808.8683610466655,82.91261328055765,102.71311109800996,368.1788834052941,1.4312145914223706,6.29342850278479,52.944564474980055,0.08566595018650958
NO,954.6985602335999,848.8405982945714,88.91189676528613,101.48186037758616,271.403959150644,1.055023316148765,1.2672245682885166,37.82963722851507,0.015722765365692615
NO2,1926.628360898495,1484.0552918274066,77.02862274566063,103.4933095841356,506.80623180615635,1.9700979786673165,4.628588555926976,68.46923699514086,0.05959814297293331
SO2,219.47800022200002,215.420261769045,98.1511867026077,99.03049930757831,111.33641509058558,0.4327958745501825,0.19089742450609362,24.788710453533263,0.028503859436307066
H2S,142.76698534999997,160.6410443952028,112.51974257310522,103.57414782061838,180.65804557260466,0.7022684964708695,0.3323568407627579,66.347061531888,-0.13602629465538518
Benzene,44.809999999999995,54.418673645012824,121.443145826853,99.0568258326076,22.789206075039797,0.08858803622809647,0.09130735344863111,58.07318842414611,-0.010228406227565157
Toluene,103.995,96.49785336510885,92.79085856542031,99.07850732733246,69.80945700459208,0.27136894044588805,0.07518213352311671,20.603786772525854,0.04083922644468302
Ethylbenzene,11.62,11.04408525664438,95.04376296595852,99.8095964626801,27.192953469069696,0.10570663756932484,0.010117847407246387,24.815718683865924,0.002790393546756982
PM1 FIDAS,495.39,519.6271929058785,104.89254787256071,102.1134438062461,55.40784663811491,0.2153858413994602,0.3177359481951404,18.27948590718727,-0.108043794711433
PM2.5 FIDAS,677.79,702.6856462163449,103.67306189473804,101.78534964691526,88.22773370413891,0.3429659481760361,0.4076823548658067,17.142399731001476,-0.010188430587979802
PM4 FIDAS,847.8000000000001,877.7713446723134,103.53519045438941,101.05731798222739,49.91850350012111,0.19404722489935916,0.4685327642808394,15.75039370370833,-0.0018608958456538538
PM10 FIDAS,1163.3400000000001,1181.473417164193,101.55873752851213,100.14243460518993,50.80017179948215,0.19747451688082512,0.6127476628712926,15.011353853415025,-0.03153192005940175
TSP FIDAS,1461.51,1450.662224269198,99.2577693118212,99.61225801449535,89.07161950428876,0.3462463689853389,1.029238678439493,20.07054507702688,0.0388374372916096
