datetime,PC1,PC2,PC3,PC4,PC5
2023-10-01 02:05:00,-1.2395330907837125,-1.5238230596867723,-0.1799317432394367,-0.4722016678865343,-0.48040269389456786
2023-10-01 02:10:00,-1.2384682163917335,-1.5936500449349111,-0.18040244681967063,-0.4768137105681938,-0.5331484945623088
2023-10-01 02:15:00,-1.3636257403396563,-1.6930760537588212,-0.1812367764792974,-0.47860597072905925,-0.402270935575647
2023-10-01 02:20:00,-1.3605120576686713,-1.602358544025686,-0.18255351706109518,-0.49082287809710884,-0.4535084238215021
2023-10-01 02:25:00,-1.3606609790190751,-1.6228004095686208,-0.18254028437997785,-0.4892561284048469,-0.4802914439376626
2023-10-01 02:30:00,-1.35884712382874,-1.5996724086844516,-0.8046048368617295,-0.5090263410529551,-0.3889043124034848
2023-10-01 02:35:00,-1.3550543054231154,-1.5655299968414884,-0.1867028939998755,-0.5219408481843488,-0.37432681479405694
2023-10-01 02:40:00,-1.35601887992499,-1.5575381837953008,-0.18810510297418917,-0.4011345715743644,-0.49307836304342817
2023-10-01 02:45:00,-1.6299639308329499,-1.5221111670435057,-0.18672436668478937,-0.4219117117127855,-0.3842769217914003
2023-10-01 02:50:00,-1.6282360139908387,-1.581726546713757,-0.18624787119778857,-0.5201632150821709,-0.41140335155878177
2023-10-01 02:55:00,-1.6244617968879265,-1.429374196749652,-0.1876650848219349,-0.5352371364803158,-0.3821080934305513
2023-10-01 03:00:00,-1.6780495990275712,-1.5874746771252561,-0.18991669279964332,-0.5469390855806406,-0.24152610689317203
2023-10-01 03:05:00,-1.680119561020387,-1.6424489299418075,-0.18943052846417227,-0.5394212550673672,-0.37634788989653306
2023-10-01 03:10:00,-1.679086830153866,-1.526676380227128,-0.19154922578961883,-0.42106181977754487,-0.426894364909741
2023-10-01 03:15:00,-1.9406733439380435,-1.5891963248294063,-0.18698617114006152,-0.5214745597640774,-0.3519039737387715
2023-10-01 03:20:00,-1.9407392946452235,-1.6988869438549117,-0.18679276599062075,-0.5194862089183939,-0.31200933346855775
2023-10-01 03:25:00,-1.9422272445592828,-1.65780224145768,-0.1864306381605696,-0.5146725416204675,-0.37965738428979934
2023-10-01 03:30:00,-1.993319267568963,-1.5965567065515143,-0.6996858339031399,-0.5287123019691942,-0.39656819787669123
2023-10-01 03:35:00,-1.991620749372768,-1.6510284550616392,-0.18843594210508166,-0.5239705003417944,-0.3679133010424933
2023-10-01 03:40:00,-1.993107606283899,-1.6546402674096186,-0.18803815389884687,-0.5178540641771129,-0.43558499015148733
2023-10-01 03:45:00,-2.0819637308047465,-1.5400895423582888,-0.19062656869522052,-0.5347588371786324,-0.4370174810189728
2023-10-01 03:50:00,-2.0802183029206702,-1.432607220821023,-0.19114236229508574,-0.5403342700577979,-0.35570430715237283
2023-10-01 03:55:00,-2.081172745928149,-1.3516874898045586,-0.19223039627036972,-0.4334315183554512,-0.4079014925417126
2023-10-01 04:00:00,-2.2720759250225093,-1.2964834222022306,-1.1148686706822686,-0.4233156700481165,-0.395203636363348
2023-10-01 04:05:00,-2.2641618772531378,-1.434399877218905,-0.19278507491550068,-0.5579534256945539,-0.44583990644134125
2023-10-01 04:10:00,-2.2627907232213382,-1.4725384824390901,-0.19493614072525908,-0.44067049677023173,-0.4963193328683723
2023-10-01 04:15:00,-2.3756621480756306,-1.326588425611177,-0.19833556642663197,-0.47395087831379923,-0.48507555930932345
2023-10-01 04:20:00,-2.378043049013837,-1.3737937892067464,-0.19725470196386088,-0.4711843386857948,-0.43342341975154236
2023-10-01 04:25:00,-2.376870341696858,-1.3428078676532857,-0.19641984549860783,-0.5897097073619724,-0.487871523076943
2023-10-01 04:30:00,-2.741851492388284,-1.4843217920809604,-1.1220711072371392,-0.5368040360563553,-0.3693231173312227
2023-10-01 04:35:00,-2.7329280444201896,-1.4921672731020217,-0.19652582398623403,-0.5903880795922447,-0.4786462624080408
2023-10-01 04:40:00,-2.7351061541119086,-1.50058771825694,-0.1955385662395769,-0.5813371859428779,-0.4000240638041775
2023-10-01 04:45:00,-2.6805283984734967,-1.419255389841377,-0.19795372589355942,-0.5993955532439601,-0.6140558238209896
2023-10-01 04:50:00,-2.6783976626145884,-1.3194983081321077,-0.19833463970963167,-0.6050915756040701,-0.4165971675567838
2023-10-01 04:55:00,-2.6808149241531347,-1.415446186576456,-0.1974871433867207,-0.5965453916845531,-0.4583096254635787
2023-10-01 05:00:00,-2.7461391256734693,-1.458663149856274,-1.2262050953091945,-0.5241372877434708,-0.4165077526231822
2023-10-01 05:05:00,-2.738216976053308,-1.4191606531230212,-0.195053473202295,-0.5749177090592216,-0.3846559347131516
2023-10-01 05:10:00,-2.73364875646469,-1.4364898383315552,-0.19677272529612325,-0.5923022617833663,-0.40836573304086304
2023-10-01 05:15:00,-2.733693607826888,-1.4101454595007694,-0.1995246928717551,-0.6211881237198139,-0.33656705519074337
2023-10-01 05:20:00,-2.738604411918999,-1.488497819889512,-0.19774658510292956,-0.6031640273554953,-0.366552619323355
2023-10-01 05:25:00,-2.7418977104990705,-1.5671604811323516,-0.19661233668329667,-0.5901683246810617,-0.4221430465554252
2023-10-01 05:30:00,-2.9500570981934082,-1.6471005952006472,-1.5657998211398665,-0.5342081205706939,-0.3220549943701948
2023-10-01 05:35:00,-2.9482896750637435,-1.6935467892780913,-0.1941602203402546,-0.5684357691888497,-0.6181222259798743
2023-10-01 05:40:00,-2.9479641460586157,-1.7804895169355084,-0.19421715146929822,-0.5683596072004311,-0.6179767445903008
2023-10-01 05:45:00,-2.8915517594920073,-1.598995841642298,-0.1957601392542866,-0.5780790936340346,-0.6109603877473507
2023-10-01 05:50:00,-2.893458738571019,-1.4913741881612026,-0.19477426540275786,-0.5704595390824438,-0.45619038304120885
2023-10-01 05:55:00,-2.8930378562478034,-1.5091424741856638,-0.19491703163205717,-0.572038717597749,-0.45593269608700565
2023-10-01 06:00:00,-2.864283994179269,-1.443071449478004,-1.566259323552726,-0.5110256311662638,-0.40406026763781905
2023-10-01 06:05:00,-2.850302798497768,-1.4793611741826003,-0.19696339594166537,-0.592177863375721,-0.408596636572841
2023-10-01 06:10:00,-2.8500707013669775,-1.5460270237335718,-0.19701607622162506,-0.5943892924474101,-0.40853477587751436
2023-10-01 06:15:00,-2.8290544718341106,-1.3951694466255702,-0.19504543047563755,-0.5787610833417517,-0.4729270169951831
2023-10-01 06:20:00,-2.827931898046533,-1.318756083482846,-0.19535476996370918,-0.583492478389888,-0.4054184294372508
2023-10-01 06:25:00,-2.830086179362103,-1.3636608876517584,-0.1946968342916411,-0.5762168530113885,-0.4735923620575909
2023-10-01 06:30:00,-2.842439420257591,-1.331399234467348,-1.4517303970130362,-0.5163486805926655,-0.36743661695325064
2023-10-01 06:35:00,-2.8271040090536577,-1.2528567738434777,-0.1983074305266038,-0.6041660371851538,-0.44386555484438656
2023-10-01 06:40:00,-2.8262820911413393,-1.2620303861461408,-0.19861056588489676,-0.6085629575164329,-0.443357987537715
2023-10-01 06:45:00,-2.9203741626955275,-1.2202837816154286,-0.1966698249660177,-0.5951417067946454,-0.38777813300504743
2023-10-01 06:50:00,-2.9212222737134166,-1.3307791608547246,-0.19647973252374137,-0.5929215915169962,-0.4685066708788452
2023-10-01 06:55:00,-2.9208474853312483,-1.2958033214806648,-0.19663792897292015,-0.5943111761439259,-0.4682249819837284
2023-10-01 07:00:00,-3.0908627351914606,-1.3628967946393578,-1.3868647727522747,-0.4923428677598292,-0.3133850758497941
2023-10-01 07:05:00,-3.0825258291306645,-1.4115443086927166,-0.19228896511462315,-0.5601583246105534,-0.4351722593003507
2023-10-01 07:10:00,-3.0819227225040406,-1.3905078248640517,-0.19243717500189184,-0.5632707582884556,-0.39474738976940554
2023-10-01 07:15:00,-2.986860657659557,-1.3802768305882613,-0.19443404742152462,-0.579660472684435,-0.3395953926455876
2023-10-01 07:20:00,-2.9866890519341975,-1.325189208176363,-0.1947486107396442,-0.581349601566098,-0.4328282319449413
2023-10-01 07:25:00,-2.9875570441189656,-1.425631775054834,-0.19423692054795,-0.5762080497315264,-0.38010620619027574
2023-10-01 07:30:00,-2.8314332348867466,-1.440458826335876,-1.558833911042488,-0.5042815716322763,-0.311689259867267
2023-10-01 07:35:00,-2.8170150201362025,-1.4146219677114242,-0.1975420367164453,-0.598393873003046,-0.39097194341531427
2023-10-01 07:40:00,-2.813497622221044,-1.5014933588915647,-0.19988937926785758,-0.5187690113910649,-0.3738816923923481
2023-10-01 07:45:00,-2.731327216031378,-1.413958811336062,-0.19988942455820968,-0.6145427254112219,-0.3625443191536393
2023-10-01 07:50:00,-2.7309579662686447,-1.4623004924792744,-0.20016425148083705,-0.6142088610245677,-0.44236788940485033
2023-10-01 07:55:00,-2.735769964411904,-1.4939331461879022,-0.19840215210243564,-0.5937431953607415,-0.4588541274992052
2023-10-01 08:00:00,-2.79172920543301,-1.4835162974240839,-1.6112096649653984,-0.3938069451413607,-0.40137904318993467
2023-10-01 08:05:00,-2.7758869245140616,-1.4142618829052298,-0.1994219082705892,-0.46479311567401893,-0.4364509002527486
2023-10-01 08:10:00,-2.7751448964824426,-1.4644640302699155,-0.19923880444252132,-0.47763275785316117,-0.35613868962251555
2023-10-01 08:15:00,-2.72471596076043,-1.5471526977799952,-0.20193881745638345,-0.4637878794623417,-0.5868239481746356
2023-10-01 08:20:00,-2.73733190181536,-1.0631349134443682,-0.19711349708601236,-0.41905138184899116,-0.3586890455594198
2023-10-01 08:25:00,-2.737092419943207,-1.2780560487327406,-0.19701610049253837,-0.4210145579488564,-0.33208833246649133
2023-10-01 08:30:00,-2.6894678425618843,-1.2744168100413003,-1.5434201901681934,-0.3708438198134735,-0.36394181079186894
2023-10-01 08:35:00,-2.6803388498470873,-1.2343820289448624,-0.19774591029955602,-0.4401364139091206,-0.293010121759874
2023-10-01 08:40:00,-2.6785319988697247,-1.0593945573448507,-0.1993004892513117,-0.391869548240802,-0.34410000913396743
2023-10-01 08:45:00,-2.5748468115015286,-1.072481895926177,-0.20076950072747404,-0.4680193241793064,-0.4000103180098911
2023-10-01 08:50:00,-2.577609677075626,-1.1220758043427186,-0.19967821969357397,-0.44593052959288726,-0.3216334554093362
2023-10-01 08:55:00,-2.5779014289803284,-1.008958517480597,-0.1990053522014254,-0.4934380389531374,-0.3091709898550749
2023-10-01 09:00:00,-2.830712409143338,-1.1367096762328854,-1.3877542773919107,-0.506738129149436,-0.3326893051170159
2023-10-01 09:05:00,-2.8186349585939072,-1.1460201471549492,-0.1968573372459114,-0.5838871587598083,-0.3214105485583585
2023-10-01 09:10:00,-2.8161372676246854,-1.1912938036769185,-0.19911659677564097,-0.495568222115233,-0.3849095565583076
2023-10-01 09:15:00,-2.5389564522147174,-1.2079379342493335,-0.19954754737924044,-0.6032041512199573,-0.34526065013103524
2023-10-01 09:20:00,-2.538972701125795,-1.345177751240204,-0.20079037434762206,-0.48226583477484825,-0.2767105783586346
2023-10-01 09:25:00,-2.541269867436846,-1.3321386691472352,-0.1988229374881169,-0.5968339234095535,-0.42698598027907386
2023-10-01 09:30:00,-2.5590339329098146,-1.3615923185996242,-1.3619041114992043,-0.5362494920384451,-0.35049604586401145
2023-10-01 09:35:00,-2.5499031657669433,-1.3022265840534546,-0.19931368097630883,-0.6014769444808448,-0.4134931762255912
2023-10-01 09:40:00,-2.5472564806973477,-1.2830864025918995,-0.20007324820252342,-0.6102976766766932,-0.31833582394367255
2023-10-01 09:45:00,-2.671703904376997,-1.1691367776027886,-0.20330297760832197,-0.5394812171084913,-0.3404730063543884
2023-10-01 09:50:00,-2.675610293845742,-1.1902313227191648,-0.20061672878947345,-0.6175785409547417,-0.3045647164291314
2023-10-01 09:55:00,-2.6765455844385526,-1.209461454420929,-0.20035709898724188,-0.6145460178700842,-0.3452272952925352
2023-10-01 10:00:00,-2.805879171233432,-1.0765583464650788,-1.3664389338375786,-0.4109830156431982,-0.2843203334560177
2023-10-01 10:05:00,-2.7958950902114275,-1.0561140526940802,-0.1991415046486183,-0.6080533756522762,-0.41127235969589515
2023-10-01 10:10:00,-2.7937212572636945,-1.0740429405084262,-0.1997058014899855,-0.6151189565734367,-0.3164630011514657
2023-10-01 10:15:00,-3.0073825231137064,-1.053226375589106,-0.19658603560238055,-0.5971562889327654,-0.3389392538262176
2023-10-01 10:20:00,-3.007580872041979,-1.0392054705402964,-0.19654465894679976,-0.595241017544574,-0.35237626833139846
2023-10-01 10:25:00,-3.005165724195808,-1.0153809645335785,-0.1989014044963184,-0.48368716563455777,-0.3354351781748836
2023-10-01 10:30:00,-2.6735008311975537,-1.1778694010489204,-0.2009707359331732,-0.5039036437615633,-0.3139559159489325
2023-10-01 10:35:00,-2.6767114079221397,-1.2186414735060604,-0.1986257195070323,-0.6012564530001565,-0.41129467740008835
2023-10-01 10:40:00,-2.6803446424590245,-1.3037984473126432,-0.19699802669441824,-0.5864875572262699,-0.30701741219932
2023-10-01 10:45:00,-2.6288050191353105,-1.2575111426472596,-0.1970892799721437,-0.584634678853274,-0.3513683149708587
2023-10-01 10:50:00,-2.624624509793419,-1.206198721403214,-0.19880251584310848,-0.6010040843588426,-0.4152916296922055
2023-10-01 10:55:00,-2.6261583486510904,-1.1245509893590078,-0.19810550578988437,-0.5943313477189617,-0.3361530129361647
2023-10-01 11:00:00,-2.7168060154124714,-1.2387033737948119,-0.8249244206726787,-0.5943611431465388,-0.3890479229646823
2023-10-01 11:05:00,-2.7204762700578806,-1.186715519538821,-0.19673923225156212,-0.4666258513300745,-0.43757625886140117
2023-10-01 11:10:00,-2.7212981147982975,-1.0025103866513265,-0.1970399967276131,-0.43007302152482335,-0.4773952641563591
2023-10-01 11:15:00,-2.6821622795347007,-1.0736743566584976,-0.198916856158257,-0.4509552022692525,-0.4081080433600879
2023-10-01 11:20:00,-2.685538120274108,-1.1263749013961977,-0.1970753182805474,-0.48024252925869715,-0.397726657171023
2023-10-01 11:25:00,-2.69024467247616,-1.1680028761992811,-0.19547927722111424,-0.46208491670454516,-0.46754886028914044
2023-10-01 11:30:00,-2.57549814631769,-1.18362764382646,-1.4468450563470774,-0.3933656005192751,-0.39979920257184925
2023-10-01 11:35:00,-2.573876763655828,-1.092400687201983,-0.19234970327182746,-0.40569675508495945,-0.4521995684840818
2023-10-01 11:40:00,-2.569318786852087,-1.1594151780360678,-0.19225419737844107,-0.5481161460947453,-0.38464875243864455
2023-10-01 11:45:00,-2.6108315943751994,-1.1395523283499804,-0.1924913106963692,-0.43253044262162066,-0.36195423520487474
2023-10-01 11:50:00,-2.6249208559975976,-1.0753861715399489,-0.18790121403285517,-0.3650842951145878,-0.5042868682621653
2023-10-01 11:55:00,-2.616556050504386,-1.1575816686697296,-0.19095407065130182,-0.3863758299108616,-0.45870101266513585
2023-10-01 12:00:00,-2.658307433901312,-1.0329049591568942,-1.3953217689368398,-0.3360699940661002,-0.287312907509422
2023-10-01 12:05:00,-2.655237661842487,-1.055773130742255,-0.19599510760965405,-0.29107040107640797,-0.3835171951921053
2023-10-01 12:10:00,-2.6526021825606128,-1.0344449901908042,-0.19733171035067423,-0.2924366035206978,-0.4750132139131458
2023-10-01 12:15:00,-2.6726379473835165,-0.8327234126999018,-0.19727393535937784,-0.3163210385610152,-0.363738778388022
2023-10-01 12:20:00,-2.6751129959261997,-0.8859992129514085,-0.1966682886817263,-0.29845842142543816,-0.44531807369170606
2023-10-01 12:25:00,-2.6706760185306506,-1.0214898844433171,-0.19762871219583952,-0.3422835657661109,-0.33627210496385884
2023-10-01 12:30:00,-3.090653538443443,-1.0739713472519608,-1.3447018588593824,-0.30327787761588704,-0.28408450898073445
2023-10-01 12:35:00,-3.085706944025669,-1.109724177838854,-0.19352320581898896,-0.36172315395984495,-0.39383797597792597
2023-10-01 12:40:00,-3.086928428163081,-1.1435291401819403,-0.19305209254520225,-0.3628761733303229,-0.4214492905543172
2023-10-01 12:45:00,-3.090247132925316,-1.161624863362161,-0.19131885087398048,-0.3997168913034094,-0.46447935936155776
2023-10-01 12:50:00,-3.0873881384300916,-1.053787396654645,-0.19063948691397756,-0.5414297289822322,-0.39795606037795234
2023-10-01 12:55:00,-3.0878371290327156,-1.086735300920056,-0.19036191897137528,-0.5393060610999768,-0.3582541834738429
2023-10-01 13:00:00,-2.8577205559565497,-0.9450651412163322,-1.5923756892423018,-0.4993202409476832,-0.2835689330555406
2023-10-01 13:05:00,-2.8492551172627656,-0.8886826038830009,-0.19426650816574365,-0.5625024526688414,-0.3319182502621839
2023-10-01 13:10:00,-2.8496877151715987,-0.9906190383710666,-0.19421087396893974,-0.5630020105096012,-0.3990453598897489
2023-10-01 13:15:00,-2.9008245068462712,-0.9481913188825184,-0.19310243681301326,-0.5541142943696468,-0.4452792454897557
2023-10-01 13:20:00,-2.8976490214704773,-1.0535287222357879,-0.19560883194710124,-0.43871684532716015,-0.37449834682111155
2023-10-01 13:25:00,-2.899157505796799,-1.1068743879063003,-0.1933782004145275,-0.5566888326125583,-0.35090292942854767
2023-10-01 13:30:00,-3.0969058536841976,-0.7815033998133236,-1.7126917566584363,-0.3411138780996637,-0.29288924934457145
2023-10-01 13:35:00,-3.089253414747126,-0.671362925105902,-0.18985828819227912,-0.5339823740363445,-0.25202849537007904
2023-10-01 13:40:00,-3.087903613317687,-0.7653044023737542,-0.19054295846549715,-0.5402759770155962,-0.35798751088561914
2023-10-01 13:45:00,-3.084424286897677,-0.8874428960755737,-0.19173829373501278,-0.5533205798131736,-0.35583270850971943
2023-10-01 13:50:00,-3.0851355878438267,-1.0222303220909668,-0.19155211211632156,-0.5514677231467328,-0.4231547755080261
2023-10-01 13:55:00,-3.08688614197483,-1.064709736456314,-0.19085597036804003,-0.5447869047382248,-0.41100240004952987
2023-10-01 14:00:00,-3.094781344204347,-1.0685538299884687,-1.2806253196934563,-0.47994715299876883,-0.29394845454857726
2023-10-01 14:05:00,-3.0856404040627603,-1.0551223271373018,-0.19137891033911247,-0.5497447414387818,-0.4368627148278207
2023-10-01 14:10:00,-3.0887285752801277,-0.9832865865289114,-0.19022451596517628,-0.5365530844419202,-0.4121043048534906
2023-10-01 14:15:00,-3.0130066620804876,-0.8486556633590392,-0.19361490162486375,-0.5664853054858455,-0.3439550938260623
2023-10-01 14:20:00,-3.0089910406338816,-0.8828147025595632,-0.19509970192868345,-0.5829793349454017,-0.35472324442022773
2023-10-01 14:25:00,-3.0082216116597307,-0.7762745975896209,-0.19547689122991962,-0.5859726280137071,-0.3674524356399615
2023-10-01 14:30:00,-3.092155039157535,-0.861935122258632,-1.4787596469585491,-0.48287358622632026,-0.2813197184485794
2023-10-01 14:35:00,-3.083199870866346,-0.5057082846149014,-0.19249477097487575,-0.5555877019939471,-0.39462293640483015
2023-10-01 14:40:00,-3.0783349731761147,-0.05059003300229401,-0.195798099036923,-0.4694689053589355,-0.3625619593970634
2023-10-01 14:45:00,-3.080434978479464,-0.7200099163946463,-0.19331061072736772,-0.5656883017912742,-0.36634454374116177
2023-10-01 14:50:00,-3.0878184810996046,-1.0704959164287535,-0.19187390490592726,-0.4293535689142893,-0.4097686735901219
2023-10-01 14:55:00,-3.092216193190162,-0.8575832574086021,-0.19070858381641523,-0.3798380914297124,-0.37186341699055725
2023-10-01 15:00:00,-3.0970742578713075,-0.8007492188190374,-1.7484359585269509,-0.36195342342453707,-0.32226279312062084
2023-10-01 15:05:00,-3.085771709129002,-0.8343288820542252,-0.19284780401585577,-0.4142656864016382,-0.32776360501733526
2023-10-01 15:10:00,-3.083578032399314,-0.9661403128802072,-0.19342421477014965,-0.4447852271224197,-0.3801932148888174
2023-10-01 15:15:00,-2.847392497824494,-1.0465367995439634,-0.1992174926466479,-0.4983856972635046,-0.4444472539097938
2023-10-01 15:20:00,-2.847794789187543,-0.6788159553329176,-0.19775226386049174,-0.16374448418020096,-0.31879014913729914
2023-10-01 15:25:00,-2.848398658344803,-0.2948343195902396,-0.20105094412155486,-0.3156352987707216,-0.32131069494957226
2023-10-01 15:30:00,-3.0915869639868743,0.06488299052829283,-1.5864760116230074,-0.29709598515989466,-0.27194475392316286
2023-10-01 15:35:00,-3.08813704486344,-0.0729495022603625,-0.19227462757811073,-0.39843248934272113,-0.3150777237836839
2023-10-01 15:40:00,-3.084634215721523,-0.5585908520235338,-0.19351053528997514,-0.4052419112375154,-0.3531980110791849
2023-10-01 15:45:00,-3.006424873736454,-0.8374183268356108,-0.19406321042543878,-0.4517178951780759,-0.3424341252620937
2023-10-01 15:50:00,-3.006370265943543,-0.9151941555973772,-0.19274306767776486,-0.5529720271180918,-0.3174659626335274
2023-10-01 15:55:00,-3.0009393463118887,-0.8116493946339073,-0.19480624154241516,-0.5758799509603173,-0.313842851316965
2023-10-01 16:00:00,-2.7024393212051967,-0.9803274659376436,-1.6119152325008113,-0.3921310921676119,-0.2607768993884276
2023-10-01 16:05:00,-2.697752471557388,-1.0935009407777392,-0.19701498291162833,-0.448362943313458,-0.334981418661124
2023-10-01 16:10:00,-2.7006125335818436,-0.9745665892158205,-0.19602242933992542,-0.42600963152078314,-0.269836477913207
2023-10-01 16:15:00,-2.6543112927163817,-0.8501214793438487,-0.1964887525597384,-0.43366120069447517,-0.3923282852720032
2023-10-01 16:20:00,-2.6509007777865974,-0.8249336249718733,-0.19604815792554708,-0.5730277051503675,-0.3387956026588919
2023-10-01 16:25:00,-2.649952175168502,-0.7283086244087418,-0.1964622350598758,-0.5778632511310106,-0.3380959850497783
2023-10-01 16:30:00,-2.611850382534821,-0.6338045035952887,-1.3756210830799522,-0.5082072843512708,-0.38380433071582404
2023-10-01 16:35:00,-2.5972233436092336,-0.707237820131847,-0.19847362707226018,-0.5954554359798179,-0.39829555650086945
2023-10-01 16:40:00,-2.6018279252823406,-0.8767129582226452,-0.19685383162518647,-0.5803842110179955,-0.4682273132067519
2023-10-01 16:45:00,-2.4879837339928446,-0.908634189728243,-0.19956340243168624,-0.6000859954784376,-0.3397227234436566
2023-10-01 16:50:00,-2.489550280244272,0.31584854158791564,-0.20149774718276714,-0.45518484063201214,-0.4039020286839099
2023-10-01 16:55:00,-2.457642331542018,1.3266491624574226,-0.21422319631928954,-0.42167029143836837,-0.299388107024299
2023-10-01 17:00:00,-2.4805311570327184,0.0647927405983233,-1.5601819411591942,0.14052054674056633,-0.33777390802175933
2023-10-01 17:05:00,-2.476009305163013,-0.4915843871979203,-0.21554958283852743,-0.1652075338589654,-0.30596383347144945
2023-10-01 17:10:00,-2.481072844313531,-0.43504417040369026,-0.21084742537774842,-0.42795612403474986,-0.3538999892946966
2023-10-01 17:15:00,-2.4579509764974596,-0.8705315829422275,-0.1975422380948329,-0.4305885320072089,-0.3463249781090375
2023-10-01 17:20:00,-2.4625734677620845,-0.7879548128493041,-0.1959366682306687,-0.4115036545765219,-0.3225577817103129
2023-10-01 17:25:00,-2.462328696535057,-0.5822834849597491,-0.19605351020727663,-0.4156875557574732,-0.2688760092653036
2023-10-01 17:30:00,-2.2986080522475345,-0.5471393331525644,-1.2354245139468478,-0.4255420694837506,-0.284965956498712
2023-10-01 17:35:00,-2.283352322398472,-0.7513314286768814,-0.2003780344796984,-0.4749412068257873,-0.3316442479765306
2023-10-01 17:40:00,-2.2830858552673883,-0.6799624328295222,-0.19993287967340537,-0.5126452743023701,-0.2386152913608162
2023-10-01 17:45:00,-2.466270394836569,-0.5838725467074081,-0.19400755470520512,-0.5685941172269428,-0.2907478805024105
2023-10-01 17:50:00,-2.4651593737727673,-0.6435645364560644,-0.19453248301811255,-0.573527542620345,-0.35679878927657377
2023-10-01 17:55:00,-2.4622127268355958,-0.6868989908797535,-0.1957100069847389,-0.5902984810630771,-0.39502925625106067
2023-10-01 18:00:00,-2.2486486373109122,-0.8035434906358152,-0.19846661599788729,-0.61871015491098,-0.3566430939995502
2023-10-01 18:05:00,-2.251315276143763,-0.8896702779412895,-0.19772116126260314,-0.6101416746447292,-0.47857150421301026
2023-10-01 18:10:00,-2.256323312318529,-0.9214223298873954,-0.19588243523215915,-0.5927562582738284,-0.48190831289445624
2023-10-01 18:15:00,-2.081072938452348,-0.8561445721599322,-0.1972553473576487,-0.6046899990890979,-0.47675255516713017
2023-10-01 18:20:00,-2.077295270245201,-0.8520520479685313,-0.19850334372703368,-0.6168776088185937,-0.4208763674391395
2023-10-01 18:25:00,-2.073298008214353,-0.7664202674959764,-0.19994371645985004,-0.6301638794514058,-0.39145920272253193
2023-10-01 18:30:00,-2.1440324689370556,-0.6504270134583594,-0.5046660275383646,-0.459141819511405,-0.5063812821906263
2023-10-01 18:35:00,-2.14504836173299,-0.7861433685526505,-0.19710702100871452,-0.44817618179567786,-0.49061942231293904
2023-10-01 18:40:00,-2.146465080212056,-1.0337444265418518,-0.19606781496448833,-0.46285077118445,-0.4521088528300912
2023-10-01 18:45:00,-2.024894713737145,-1.1597302557154605,-0.19476430058142574,-0.4302820269376855,-0.3716682626624797
2023-10-01 18:50:00,-2.026321668338027,-0.772433777370794,-0.19485015488878185,-0.29366326669404924,-0.3700438161820426
