datetime,CH4,NOX,NO,NO2,SO2,H2S,Benzene,Toluene,Ethylbenzene,PM1 FIDAS,PM2.5 FIDAS,PM4 FIDAS,PM10 FIDAS,TSP FIDAS
2023-10-01 00:15:00,28526.334821102155,1.2340502176477406,0.39281889543375903,0.8316007551128409,0.2626485240461122,0.7851652344003655,3.0,7.800000000000001,1.2000000000000002,0.687592902813867,0.8027353237524807,1.1550266490432157,1.585212919452778,2.1832544515012446
2023-10-01 00:20:00,28526.321628544654,1.2762593980411752,0.39283102469854037,0.8687942283139795,0.4166666666666667,0.795815683506961,3.0,7.800000000000001,1.2000000000000002,0.687592902813867,0.8027353237524807,1.1550266490432157,1.585212919452778,2.1832544515012446
2023-10-01 00:25:00,28526.295243430246,1.3574438174063865,0.3802969893488867,0.9633329974083066,0.4166666666666667,1.25,3.0,7.800000000000001,1.2000000000000002,0.687592902813867,0.8027353237524807,1.1550266490432157,1.585212919452778,2.1832544515012446
2023-10-01 00:30:00,28526.255665760084,1.3653041750158779,0.37211352633363326,0.9849707953193355,0.26950259418585776,1.25,0.08532877591996735,0.14709180806557515,1.2000000000000002,0.6841703004369599,0.8043009387039157,1.1595962055819258,1.66080582850615,2.4061662452956156
2023-10-01 00:35:00,28526.22928064761,1.1850055432116766,0.3660737012384498,0.8320743067766675,0.2695026090880469,1.25,3.0,7.800000000000001,1.2000000000000002,0.6841703004369599,0.8043009387039157,1.1595962055819258,1.66080582850615,2.4061662452956156
2023-10-01 00:40:00,28526.216088091667,1.0691626439433375,0.3263978664052198,0.7995201046367243,0.2626485485118267,1.25,3.0,7.800000000000001,1.2000000000000002,0.6841703004369599,0.8043009387039157,1.1595962055819258,1.66080582850615,2.4061662452956156
2023-10-01 00:45:00,28526.17651042498,1.0106933451014393,0.3317564186406207,0.7393012432463345,0.2626485485118267,1.25,3.0,7.800000000000001,1.2000000000000002,0.6640549676043392,0.7589736490814422,1.0907630356773188,1.471869559437928,1.9757024067404485
2023-10-01 00:50:00,28526.150125314824,1.1288135519186524,0.35232937476845944,0.8059305926899368,0.27261249847430025,1.25,3.0,7.800000000000001,1.2000000000000002,0.6640549676043392,0.7589736490814422,1.0907630356773188,1.471869559437928,1.9757024067404485
2023-10-01 00:55:00,28526.123740205436,1.2081264941535683,0.38036827985208027,0.8288626068764615,0.2726125143850766,1.25,3.0,7.800000000000001,1.2000000000000002,0.6640549676043392,0.7589736490814422,1.0907630356773188,1.471869559437928,1.9757024067404485
2023-10-01 01:00:00,28526.097355096834,1.1892476508354217,0.3783177435357615,0.8156846865043846,0.2626485729775631,1.25,0.07942921376924236,0.11208925015361643,1.2000000000000002,0.6568683277491768,0.7492422839108855,1.0846791968135094,1.4587131314963886,1.9571755158901822
2023-10-01 01:05:00,28526.070969989003,1.0918092918963316,0.35820691918450487,0.7642325479635533,0.2614422560114452,1.25,3.0,7.800000000000001,1.2000000000000002,0.6568683277491768,0.7492422839108855,1.0846791968135094,1.4587131314963886,1.9571755158901822
2023-10-01 01:10:00,28526.031392328696,1.1742992852829082,0.39084198856309105,0.7831343580159852,0.4166666666666667,1.25,3.0,7.800000000000001,1.2000000000000002,0.6568683277491768,0.7492422839108855,1.0846791968135094,1.4587131314963886,1.9571755158901822
2023-10-01 01:15:00,28656.1061296707,1.3856034172468739,0.41668062733155076,0.9282409237885989,0.26264858521043954,1.25,3.0,7.800000000000001,1.2000000000000002,0.6555730317821197,0.7447845325998653,1.0717478061559071,1.4851276039451964,2.0382835916525455
2023-10-01 01:20:00,28656.092935224016,1.242889016139279,0.38876244427280926,0.8458421668547321,0.26522817408869714,0.7936809318883369,3.0,7.800000000000001,1.2000000000000002,0.6555730317821197,0.7447845325998653,1.0717478061559071,1.4851276039451964,2.0382835916525455
2023-10-01 01:25:00,28656.053351885123,1.2353414912553127,0.40582054965426917,0.8124650698012544,0.2626485974433215,1.25,3.0,7.800000000000001,1.2000000000000002,0.6555730317821197,0.7447845325998653,1.0717478061559071,1.4851276039451964,2.0382835916525455
2023-10-01 01:30:00,28656.02696299348,0.9682383250225254,0.3466675434619017,0.6804889413211451,0.2626485974433215,1.25,0.07648529270389179,0.11208925015361643,1.2000000000000002,0.6310507111159926,0.701472736462366,1.0166833135249145,1.3872570958549826,1.876832437912346
2023-10-01 01:35:00,28656.000574102596,1.0079291791332714,0.352427669605601,0.7035783405445778,0.2726125780282311,1.25,3.0,7.800000000000001,1.2000000000000002,0.6310507111159926,0.701472736462366,1.0166833135249145,1.3872570958549826,1.876832437912346
2023-10-01 01:40:00,28655.97418521247,1.0298408730605324,0.3804755168941656,0.6803367386275826,0.2759224993983306,1.25,3.0,7.800000000000001,1.2000000000000002,0.6310507111159926,0.701472736462366,1.0166833135249145,1.3872570958549826,1.876832437912346
2023-10-01 01:45:00,28655.94779632312,1.1448003686042394,0.45262969150698806,0.6742644415544605,0.27261260984983776,1.25,3.0,7.800000000000001,1.2000000000000002,0.6155331022780173,0.6814462561347007,1.0006366773209945,1.3831052924488432,1.8993156662334991
2023-10-01 01:50:00,28655.90821299051,1.243443705368927,0.434523555578957,0.7768551389824727,0.2742430105515517,1.25,3.0,7.800000000000001,1.2000000000000002,0.6155331022780173,0.6814462561347007,1.0006366773209945,1.3831052924488432,1.8993156662334991
2023-10-01 01:55:00,28655.895018546693,1.3165513629737389,0.42339532423850723,0.8561252012739854,0.2742430105515517,1.25,3.0,7.800000000000001,1.2000000000000002,0.6155331022780173,0.6814462561347007,1.0006366773209945,1.3831052924488432,1.8993156662334991
2023-10-01 02:00:00,28655.86862965963,1.3631251073567996,0.4503870371862094,0.8559732462899895,0.2794253752122053,1.25,0.07648529270389179,0.09486832980505137,1.2000000000000002,0.5963430220938282,0.6504275516919621,0.9530183628870956,1.312764354330205,1.7494787795226328
2023-10-01 02:05:00,28655.82904633045,1.3360741089514852,0.4618690370793537,0.815807201871251,0.2695027432079782,1.25,3.0,7.800000000000001,1.2000000000000002,0.5963430220938282,0.6504275516919621,0.9530183628870956,1.312764354330205,1.7494787795226328
2023-10-01 02:10:00,28655.802657445285,1.2019037219357052,0.4146313336034215,0.7708657406194999,0.2639108840401899,1.25,3.0,7.800000000000001,1.2000000000000002,0.5963430220938282,0.6504275516919621,0.9530183628870956,1.312764354330205,1.7494787795226328
2023-10-01 02:15:00,28655.789463003002,1.0231558144909743,0.40594659147894935,0.6423016218743682,0.2776503209898762,1.25,3.0,7.800000000000001,1.2000000000000002,0.5800310336525106,0.630441115410472,0.9276939150387912,1.2925792045364184,1.7848181980246616
2023-10-01 02:20:00,28655.76307411899,1.1831349864455942,0.4168483806733099,0.7520721525975703,0.2710322791889715,1.25,3.0,7.800000000000001,1.2000000000000002,0.5800310336525106,0.630441115410472,0.9276939150387912,1.2925792045364184,1.7848181980246616
