0,1,2,3
1.0,0.9990793862663905,0.9983698961653977,0.9988513845520819
0.9990793862663905,1.0,0.9976242516013838,0.9981901561727093
0.9983698961653976,0.9976242516013838,1.0,0.9997171322762453
0.9988513845520819,0.9981901561727093,0.9997171322762451,1.0
