datetime,NOX,NO,NO2,SO2,H2S,Benzene,Toluene,Ethylbenzene,PM1 FIDAS,PM2.5 FIDAS,PM4 FIDAS,PM10 FIDAS,TSP FIDAS
2023-10-13 14:50:00,3.1754212759171696,0.9020590476560844,1.8771480719557383,0.2880959301648402,0.2693019203767219,3.4799999999999995,10.2,2.04,0.5474751135896498,0.6097548687792497,0.9241753080449618,1.258146354761639,1.7162389111076581
2023-10-13 14:55:00,3.295146695067954,0.9549039956325256,1.913030999043691,0.2880956327274974,0.2684394229399728,3.4799999999999995,10.2,2.04,0.5474751135896498,0.6097548687792497,0.9241753080449618,1.258146354761639,1.7162389111076581
2023-10-13 15:00:00,3.4729130697719315,0.9311176315784299,2.1237272133975047,0.2963229729968824,0.2684372348832182,0.07942921376924236,0.49770497285038245,0.0863770802933278,0.5415385489510419,0.6341135544995076,0.9935202866574995,1.5608978986468012,2.449027562115216
2023-10-13 15:05:00,3.6053006802542087,1.0265918410644574,2.106805927530821,0.29212950241016794,0.27579565994377525,3.4799999999999995,10.2,2.04,0.5415385489510419,0.6341135544995076,0.9935202866574995,1.5608978986468012,2.449027562115216
2023-10-13 15:10:00,4.239893591255829,1.219094444715584,2.4360641537802135,0.2900917192561168,0.27779907613090504,3.4799999999999995,10.2,2.04,0.5415385489510419,0.6341135544995076,0.9935202866574995,1.5608978986468012,2.449027562115216
2023-10-13 15:15:00,3.820584392431103,0.8521878422779225,2.5896084915299555,0.2963218805540585,0.2692905876192375,3.4799999999999995,10.2,2.04,0.5482928049865328,0.6767096866456102,1.135078851886511,1.6788246632689192,2.4956161563830284
2023-10-13 15:20:00,3.5925150531909966,0.7947135892721049,2.4544966010617313,0.28052829867550405,0.2684284756293348,3.4799999999999995,10.2,2.04,0.5482928049865328,0.6767096866456102,1.135078851886511,1.6788246632689192,2.4956161563830284
2023-10-13 15:25:00,3.5551204547990785,0.8181980844420974,2.380560370325502,0.29009076800656314,0.2684262881561002,3.4799999999999995,10.2,2.04,0.5482928049865328,0.6767096866456102,1.135078851886511,1.6788246632689192,2.4956161563830284
2023-10-13 15:30:00,3.882436315654563,0.9285700135691841,2.53132356126224,0.2823542385911689,0.2757815713731073,0.07648529270389179,0.3325559201096862,0.054083269131959835,0.5554853733447893,0.7170746125752884,1.1882114963254646,2.027731737681294,3.3908117022329627
2023-10-13 15:35:00,3.252856277872083,0.8025757733171226,2.107189375334583,0.28809323343383697,0.2728931166845921,3.4799999999999995,10.2,2.04,0.5554853733447893,0.7170746125752884,1.1882114963254646,2.027731737681294,3.3908117022329627
2023-10-13 15:40:00,3.3519670990787986,0.8365473450554067,2.1515841376986584,0.29847393954018936,0.277781183819127,3.4799999999999995,10.2,2.04,0.5554853733447893,0.7170746125752884,1.1882114963254646,2.027731737681294,3.3908117022329627
