species,measured_sum,reconstructed_sum,closure_pct,closure_w_pct,Q_species,q_share_pct,rmse,nrmse,median_residual
CH4,26036087.828600004,6058324.251566482,23.268949972244144,36.375127379654245,358159.12441236584,62.9216309769582,5264.211015871223,166.96769059640286,959.4615597060895
NOX,191081.412031,140318.89371067644,73.43408875789125,101.19734240759325,24143.655127577545,4.241573241683769,17.321862041325748,74.86020498637583,1.9140575952841656
NO,57653.7743294048,35539.28516421526,61.642599426642185,101.57740252484786,28080.126512306473,4.933135128394472,8.9714333317533,128.5017283176083,0.4513474779540162
NO2,102782.5659296298,67469.69317023669,65.6431298051363,93.25171260254663,41930.48935068226,7.366375998198117,8.719080541151301,70.05289900830441,2.5861645390400247
SO2,10597.358641081999,7560.0801012353595,71.33928705524559,82.8550296645748,30405.578894701128,5.341672135233528,1.3032614753353524,101.55675227974069,0.2140673224636579
H2S,18060.11789125,10434.344900262111,57.77561898041362,105.14655204694569,24381.3619587668,4.283333734418199,4.377024315174974,200.1397056894471,-0.06659505989705422
Benzene,2531.6299999999997,3018.659241610501,119.23777335592094,98.3828085729607,6863.449461896326,1.2057753239680764,0.2687976774092391,87.67992242332002,0.0017253021517855266
Toluene,7596.669999999999,8834.384575077223,116.29285693701614,101.0035324948073,5843.959011457811,1.0266705698667444,0.7932270853717959,86.22816669672754,0.004892848773522029
Ethylbenzene,1606.7699999999998,1585.9449979733565,98.70392140588613,107.05167814136664,6949.7732078896515,1.2209407365451044,0.20812624253672837,106.96655469471693,0.024138256467075445
PM1 FIDAS,40366.369999999995,38264.025692392825,94.79184205167032,106.39803085103775,17526.95420370171,3.0791468634640453,1.5317112886944322,31.335172872959898,-0.21962573278732334
PM2.5 FIDAS,52979.51000000001,52116.39551107669,98.37085226170775,102.35148404288269,5172.865303507567,0.9087723850532627,0.9091113627271629,14.170462568266316,-0.13446062295547723
PM4 FIDAS,63972.72000000001,63173.33722362896,98.75043178346793,99.88011831741949,4213.660404655388,0.740258636378308,1.1278414763086115,14.558885273842527,-0.04132470957212453
PM10 FIDAS,79478.62999999999,76390.31552327547,96.11428320200721,97.68690186611454,6840.938000762518,1.201820495642712,2.3992333981955816,24.9285492242369,0.16050542098067533
TSP FIDAS,96696.62,88377.02778732471,91.39619129119995,95.82948020485908,8702.686929490072,1.5288937741954833,4.198951462675293,35.85951730140368,0.45998218115153966
