,CH4,NOX,NO,NO2,SO2,H2S,Benzene,Toluene,Ethylbenzene,PM1 FIDAS,PM2.5 FIDAS,PM4 FIDAS,PM10 FIDAS,TSP FIDAS
Factor_1,13.79903287616472,5.852952433341525,5.048617280516696e-11,5.469327208092583,0.5044963989610199,0.030574564289245484,0.08403222469065053,0.28306167721888664,0.045359235879891165,6.071305833682958,8.592909502217708,10.287548938249754,12.193088140351698,13.858090746213554
Factor_2,16.983604220695575,17.50051388006568,4.742977046267209,8.452462853622588,0.796406646192218,0.3189123478341136,0.32786747884929285,0.8162914238919922,0.1193442961823612,2.9706613211385895e-29,1.7612980496546583e-08,0.2351201870458794,0.6168192068764536,1.032843703454752
Factor_3,32.174552520349444,0.45366564646346097,0.22235542258168753,4.1794490791848135e-19,0.016298901582282734,0.4776005014643608,0.024925588094008633,0.09329063380743101,0.021019070033448665,0.25964218306981457,0.28395330190568946,0.3010220012845083,0.3275276449002055,0.3488284174543362
