species,measured_sum,reconstructed_sum,closure_pct,closure_w_pct,Q_species,q_share_pct,rmse,nrmse,median_residual
CH4,422631.88017,15783.120636980497,3.7344841640038777,3.74374361204435,25640.815881971477,93.1289112615167,1452.425971160142,97.94372388901095,1357.0770753409834
NOX,3387.7455430600003,2808.821840287869,82.91124007356187,102.71347485722045,368.2037660838836,1.3373371586780303,6.293691535501831,52.94677728356925,0.08715516954326574
NO,954.6985602335999,848.8321889359614,88.91101592614379,101.48212708746993,271.41941812275104,0.9858108658226782,1.2672832659544853,37.831389492056445,0.0159101718171053
NO2,1926.628360898495,1484.0307620955036,77.02734955087118,103.49373405862156,506.83238100982516,1.8408442248015568,4.628734843544429,68.47140098129512,0.059670970802837786
SO2,219.47800022200002,215.41990729633582,98.15102519543667,99.03034190523813,111.3391544717727,0.4043901833882197,0.19089914079792317,24.788933320139904,0.028494416137080925
H2S,142.76698534999997,160.64100878355055,112.51971762920648,103.57419276174826,180.65541913187238,0.6561508251020077,0.3323554225470045,66.34677841917204,-0.1360356996731888
Benzene,44.809999999999995,54.41739752076645,121.44029797091376,99.05391683243182,22.803489587868018,0.08282357971981177,0.09133343356182856,58.08977586503268,-0.010209922075635064
Toluene,103.995,96.49778389954011,92.79079176839282,99.07850242165516,69.81360060886598,0.25356699435299507,0.0751741722580489,20.601604974800647,0.04083388129439702
Ethylbenzene,11.62,11.043720324979951,95.04062241807188,99.80940809271577,27.194020530488817,0.09877023946841092,0.010119835027817393,24.820593656867096,0.002804015970157024
PM1 FIDAS,495.39,519.6346887378385,104.89406098989451,102.11439215636788,55.43326716984883,0.20133680000512794,0.3178158500097013,18.284082692982274,-0.10816348023165823
PM2.5 FIDAS,677.79,702.6877191185181,103.67336772724859,101.7863073329323,88.26467341877577,0.3205823471523598,0.40776791787225924,17.145997520411026,-0.010252969368722553
PM4 FIDAS,847.8000000000001,877.772546650742,103.5353322305664,101.05789064624801,49.93767003854818,0.18137647659241626,0.46862072661153814,15.75335068227039,-0.0017917549818959877
PM10 FIDAS,1163.3400000000001,1181.4714985386279,101.55857260462356,100.14262714137794,50.811333377937935,0.18454967185971963,0.6128215396754666,15.013163718904874,-0.03139421121338293
TSP FIDAS,1461.51,1450.6596374182957,99.25759231331264,99.61222719358175,89.08157254289627,0.32354937153996205,1.029313785763246,20.072009698361633,0.038818714592960823
