species,measured_sum,reconstructed_sum,closure_pct,closure_w_pct,Q_species,q_share_pct,rmse,nrmse,median_residual
CH4,422631.88017,3259.4399488714694,0.771224344827084,0.77312762562555,27247.39654734325,93.50724361658015,1496.5992765931246,100.92253183964073,1396.2378006774074
NOX,3387.7455430600003,2808.7830478997207,82.91009499381325,102.71377849442402,368.22451457635833,1.2636678638365455,6.2939108382803415,52.948622206426684,0.08839591976158268
NO,954.6985602335999,848.8251778019679,88.91028154418434,101.48234959368138,271.4322940022464,0.931497642227034,1.2673321686028203,37.83284935125767,0.016064910758529338
NO2,1926.628360898495,1484.0103137189951,77.02628819534857,103.49408835102174,506.8541782070123,1.7394152515575225,4.628856815798155,68.47320527801459,0.05973255423215473
SO2,219.47800022200002,215.4196118788684,98.15089059540064,99.03021087392898,111.34142678114608,0.38209998891278996,0.19090056117236162,24.78911776081941,0.028490211133860077
H2S,142.76698534999997,160.6409770942242,112.51969543266976,103.57422903955724,180.65324607859415,0.6199633444555346,0.33235424917187584,66.34654418300684,-0.13604351511190643
Benzene,44.809999999999995,54.41633428633711,121.43792520941112,99.05150130228733,22.81538668802088,0.07829753266652058,0.09135508210211915,58.10354474247704,-0.010194607442579773
Toluene,103.995,96.49773145453496,92.7907413380787,99.07849922429799,69.81699432710403,0.2395970083152205,0.07516757656175933,20.599797413434693,0.04082947271103177
Ethylbenzene,11.62,11.043414483451008,95.03799039114466,99.8092480990212,27.194892392185725,0.09332706057345282,0.010121484770693358,24.824639928120543,0.0028153855452435553
PM1 FIDAS,495.39,519.6409397480518,104.89532282606669,102.11518426488955,55.45436650319236,0.19030753816084237,0.3178822051398085,18.287900132187858,-0.10826324012080946
PM2.5 FIDAS,677.79,702.6894437653209,103.67362217874577,101.78710381275899,88.29530311584922,0.3030106162366006,0.4078388972081568,17.148982089485635,-0.010375674859649742
PM4 FIDAS,847.8000000000001,877.7735427250567,103.53544971986986,101.05836625180208,49.95355099964845,0.17142991458730156,0.4686936520802032,15.75580217537838,-0.0017340867480575284
PM10 FIDAS,1163.3400000000001,1181.4699083719552,101.55843591486195,100.14278653007351,50.82058402735422,0.17440538669908429,0.6128827524435708,15.01466333543226,-0.0312794495635651
TSP FIDAS,1461.51,1450.6574882724237,99.25744526362624,99.61220081383573,89.08982196830507,0.30573723519138657,1.029376018477688,20.07322325992577,0.03880298305174934
