,CH4,NOX,NO,NO2,SO2,H2S,Benzene,Toluene,Ethylbenzene,PM1 FIDAS,PM2.5 FIDAS,PM4 FIDAS,PM10 FIDAS,TSP FIDAS
Factor_1,0.8221804950658368,0.4167229598495669,0.10889873883366472,0.25269393902702686,0.05543677845196796,0.029515964124859583,0.023327015052293044,0.022636429969656497,0.002455985734255783,0.3332458035214389,0.43479441861880047,0.5089157878544994,0.595224659910453,0.675368520358929
Factor_2,0.853373402079717,0.9086990617825295,0.28089515819519695,0.4592001475340117,0.047665539223666904,0.04221654071080574,0.003583755170367927,0.02474287833252703,0.001963131342078478,0.0018651035035260855,0.008226963926926225,0.028377901742060563,0.08494906103669721,0.1310909405986358
Factor_3,0.8481387151665557,0.8352654144190573,0.2624528139206617,0.4313074862896323,0.06395532206484635,0.05228323008989934,0.015815065117278666,0.02729405912986888,0.004144975928969982,0.07735280505795229,0.11406940872571168,0.1570112098129009,0.25019189393784674,0.33336720471463394
