,CH4,NOX,NO,NO2,SO2,H2S,Benzene,Toluene,Ethylbenzene,PM1 FIDAS,PM2.5 FIDAS,PM4 FIDAS,PM10 FIDAS,TSP FIDAS
Factor_1,68.64716596259849,0.6714986592341661,0.08377576343639917,0.4648398798917556,0.05596479261525925,0.03518438030198919,0.01463729433929757,0.04084678639194707,0.007947565538820032,0.41584073623874257,0.5669407685259615,0.6791195459148339,0.8059250900805774,0.9164673708347844
Factor_2,105.20713846847451,0.8736783878883563,0.33661454473929286,0.223323687718241,0.026298819073646555,0.09571643884749265,0.004083902450148429,0.017930337934209565,7.781373671191238e-08,0.058240550111818966,0.07029652070220589,0.08625878125658495,0.11059422985590739,0.1343171857989669
Factor_3,65.68016578581016,0.8487239266294216,0.14302167858366885,0.5419500193241383,0.054211084734492467,0.036262184847479735,0.040332025885120554,0.11120349924219729,0.023968631912512545,0.23830060674028097,0.33717248596649846,0.41649831379357716,0.5116306810137532,0.6005775239090984
