datetime,PC1,PC2,PC3,PC4,PC5
2023-10-01 02:30:00,-1.353942910144002,-1.5973069216304738,-0.8063285851016196,-0.4364387690308786,-0.38577205116581953
2023-10-01 02:35:00,-1.3504313756762225,-1.563961271135047,-0.18842252468929047,-0.450446471538545,-0.37038937653479526
2023-10-01 02:40:00,-1.3521086926437533,-1.56036425323291,-0.18860749332740592,-0.28668777310402044,-0.4886180180861621
2023-10-01 02:45:00,-1.6264187517564705,-1.5255197657030946,-0.1876395485892691,-0.3110418242064583,-0.37879575725782
2023-10-01 02:50:00,-1.6240026977562287,-1.5815442898968788,-0.1881431156312219,-0.4453342106955165,-0.4066354245029909
2023-10-01 02:55:00,-1.620346120820908,-1.428227510489661,-0.18952488910873677,-0.4631026848310917,-0.3779426524700093
2023-10-01 03:00:00,-1.6731207299329984,-1.584554488139737,-0.19156895491520196,-0.4849147457212821,-0.2386174810166387
2023-10-01 03:05:00,-1.6751807826930971,-1.6399800602633703,-0.19108491219869012,-0.47701320917037726,-0.37339743327334973
2023-10-01 03:10:00,-1.6750039527172815,-1.5282950814920135,-0.19189392205284161,-0.31387727845760927,-0.4236244238489217
2023-10-01 03:15:00,-1.9364742503348582,-1.5891337191398331,-0.18875881266210584,-0.4476203357943314,-0.3473774422648732
2023-10-01 03:20:00,-1.9363351315899038,-1.6989158448733603,-0.18863952535020084,-0.44778902318232267,-0.30727815643320633
2023-10-01 03:25:00,-1.9379668377282984,-1.6581131909799895,-0.1882265842006605,-0.4406674170024223,-0.374919537442565
2023-10-01 03:30:00,-1.988088534773154,-1.5928474078912025,-0.7011693005782622,-0.4672272739230684,-0.3956042221560103
2023-10-01 03:35:00,-1.9870551743510976,-1.6500374123079935,-0.19008677103302105,-0.4578057960718695,-0.3642476679344589
2023-10-01 03:40:00,-1.9885989591320978,-1.6539324075564832,-0.18967418107478093,-0.45120926015124574,-0.43187816647202926
2023-10-01 03:45:00,-2.0773249002673237,-1.5377011313834477,-0.19212296160139133,-0.47779299018035915,-0.4346732815523369
2023-10-01 03:50:00,-2.075698023934797,-1.4297323424087574,-0.19260905332462616,-0.48438148446667273,-0.3535528662981596
2023-10-01 03:55:00,-2.0774051067014376,-1.3525376074898925,-0.19261208589016718,-0.34033138061462787,-0.4052868398802064
2023-10-01 04:00:00,-2.269007873546442,-1.2987344346093144,-1.1155171410956963,-0.3184408854440868,-0.3909489894077805
2023-10-01 04:05:00,-2.2595978887175217,-1.4311114671187677,-0.19425435883491873,-0.5047067879051301,-0.44428527970659343
2023-10-01 04:10:00,-2.2587849979851518,-1.4734231635820956,-0.19518719264743303,-0.3447507973008077,-0.49430154499652335
2023-10-01 04:15:00,-2.3715028986524596,-1.3252030489071427,-0.198556701143245,-0.39163043840092276,-0.4846366971749695
2023-10-01 04:20:00,-2.3738749050021597,-1.3728640014698295,-0.19751085007162267,-0.38589567593215207,-0.43251688148269146
2023-10-01 04:25:00,-2.3720853542292533,-1.3375323507047574,-0.19781559939216142,-0.5466511254210865,-0.4878925118235144
2023-10-01 04:30:00,-2.7385435116255317,-1.4849635041750349,-1.1239207131839986,-0.46402123854181465,-0.36398863238454526
2023-10-01 04:35:00,-2.7281839772853327,-1.4880117816950076,-0.19808107397351413,-0.5477247737933744,-0.4780463250634674
2023-10-01 04:40:00,-2.730440310337873,-1.4969577812844754,-0.19706712339101648,-0.534843827975045,-0.3989645031775533
2023-10-01 04:45:00,-2.675678439008052,-1.4140515504346505,-0.19937696762593893,-0.5609449661694385,-0.61450944206982
2023-10-01 04:50:00,-2.673631236909518,-1.3137564289176111,-0.19974428337134512,-0.5675586452972959,-0.41704526175042894
2023-10-01 04:55:00,-2.6759796584730884,-1.4103425230209599,-0.19891085511382398,-0.556561946376015,-0.4584086595799284
2023-10-01 05:00:00,-2.7430884596505942,-1.4601185835786181,-1.2279885321611015,-0.44545793056631444,-0.4106633938360876
2023-10-01 05:05:00,-2.733709977551263,-1.41562513471911,-0.1964489229934837,-0.5254631837786352,-0.38365969420985635
2023-10-01 05:10:00,-2.7289086054681153,-1.4319220940613202,-0.19825085398323125,-0.5503100786105452,-0.407999601542881
2023-10-01 05:15:00,-2.728382349362115,-1.402886564902321,-0.20086630589321758,-0.5933589641692364,-0.3380396835874243
2023-10-01 05:20:00,-2.733366630977276,-1.4824321201249149,-0.19905240638409868,-0.5687312882894722,-0.36734462893589764
2023-10-01 05:25:00,-2.7366578445391823,-1.5618689505319685,-0.1979178200897598,-0.55317051786098,-0.4225396842485637
2023-10-01 05:30:00,-2.9464693581370938,-1.6475931891131474,-1.568009293090059,-0.4663721532603222,-0.31657016026092577
2023-10-01 05:35:00,-2.9434172545215,-1.6907345145162878,-0.19560164596969104,-0.5231002006605526,-0.6172636127945328
2023-10-01 05:40:00,-2.9429126000033903,-1.7776466592694984,-0.19572409945634717,-0.5258121197052157,-0.617074744415893
2023-10-01 05:45:00,-2.8865571599417947,-1.5948125042904597,-0.19712136649701456,-0.5403272370644574,-0.6110426977207924
2023-10-01 05:50:00,-2.8887463544419374,-1.4876003494427308,-0.19603978375391673,-0.5261930209011001,-0.4558129838646956
2023-10-01 05:55:00,-2.8882740743612954,-1.5052903619850508,-0.19619956650505369,-0.5286176980680292,-0.4555886753671932
2023-10-01 06:00:00,-2.8615062439714394,-1.4451204189182445,-1.5679378445483603,-0.4286623271182315,-0.39766813829902964
2023-10-01 06:05:00,-2.8452624789826975,-1.4740263645305705,-0.19822793115333426,-0.5554575990022218,-0.4091318129892229
2023-10-01 06:10:00,-2.8449014229679714,-1.5407495003640905,-0.19831231610970715,-0.5574059264790076,-0.408999938318737
2023-10-01 06:15:00,-2.824526258334092,-1.3912613477089595,-0.19634913921361843,-0.53201927671552,-0.47254160968257874
2023-10-01 06:20:00,-2.8234971958151776,-1.3145750017666393,-0.1966255753976394,-0.5358779942668774,-0.4051148984211014
2023-10-01 06:25:00,-2.8256660437410948,-1.3600002073262432,-0.19595540810651643,-0.5261879745668636,-0.47309101390505187
2023-10-01 06:30:00,-2.8399382146521934,-1.3336027329889153,-1.4533216827286572,-0.4304092840129957,-0.3607943950783383
2023-10-01 06:35:00,-2.822299906354822,-1.2464959038331993,-0.19942582510593013,-0.5686050330132376,-0.44527094843358006
2023-10-01 06:40:00,-2.82142902284705,-1.255534492220339,-0.19973720633849992,-0.5730341711905724,-0.4448399972895857
2023-10-01 06:45:00,-2.915996093852989,-1.2153067140813785,-0.1978986091241802,-0.5520180430850838,-0.38809532887237425
2023-10-01 06:50:00,-2.91668041039188,-1.3260867239359642,-0.1977544763182101,-0.550210819333023,-0.46874452754833434
2023-10-01 06:55:00,-2.9163535815315265,-1.29099025725152,-0.19789865727115408,-0.5518045110607235,-0.46855412011315833
2023-10-01 07:00:00,-3.08959560567474,-1.3696814457292705,-1.388962076360625,-0.3900756905810432,-0.30284667106455243
2023-10-01 07:05:00,-3.078609667809252,-1.4100663866544103,-0.19378278626626808,-0.5041135448353883,-0.4330939719475057
2023-10-01 07:10:00,-3.078021727521044,-1.3889244438705828,-0.19392022762669336,-0.5063235591724131,-0.39267116815636555
2023-10-01 07:15:00,-2.982487194638707,-1.376758446184768,-0.1957716845872788,-0.5311488570355906,-0.33880637808602065
2023-10-01 07:20:00,-2.9824126436956724,-1.321553335252002,-0.19605301841331738,-0.5331355620277973,-0.43232112011947554
2023-10-01 07:25:00,-2.9831276721585938,-1.422264549471713,-0.1955977739568264,-0.5287159728375759,-0.37927347491274366
2023-10-01 07:30:00,-2.8291967118216537,-1.4442822569901965,-1.5606007662490586,-0.41328567179674996,-0.3032581234192247
2023-10-01 07:35:00,-2.8119637357340874,-1.4087921008191617,-0.19869751962060447,-0.5603080186871904,-0.3918931817039592
2023-10-01 07:40:00,-2.808639115274616,-1.4982421897756009,-0.20022138597755504,-0.4540429467765916,-0.3746175840529408
2023-10-01 07:45:00,-2.726029963975729,-1.406943220807548,-0.2011516980191655,-0.5845162815782006,-0.3639921610790176
2023-10-01 07:50:00,-2.7255491394609663,-1.4551424129827526,-0.2014771716129904,-0.5885018492838702,-0.44400955457011426
2023-10-01 07:55:00,-2.730507398692095,-1.4878153022259246,-0.1996753398105537,-0.5636787433525988,-0.45989615110833443
2023-10-01 08:00:00,-2.7900367360135423,-1.4910696940094765,-1.6121689811996485,-0.2737861539591624,-0.3922365375678077
2023-10-01 08:05:00,-2.7715821025274985,-1.4127103210721232,-0.1996028358513013,-0.3958832222676462,-0.4364870515586238
2023-10-01 08:10:00,-2.7706055333748174,-1.4620621870976855,-0.19966892067915246,-0.42103394238586084,-0.35621331023461345
2023-10-01 08:15:00,-2.7197190061707768,-1.5442004182572064,-0.20175495755650122,-0.40029820491337376,-0.5886337286953591
2023-10-01 08:20:00,-2.733795745310611,-1.0628106475270709,-0.19641693009787348,-0.3237703158404677,-0.3588741365487361
2023-10-01 08:25:00,-2.7331526816466893,-1.2779433089773677,-0.19643753799308108,-0.32689765277496624,-0.33196953232998644
2023-10-01 08:30:00,-2.687741475634399,-1.2810662885072048,-1.5437507103784858,-0.24053708008491329,-0.3566778749864752
2023-10-01 08:35:00,-2.676635133659237,-1.2343955941663218,-0.19758283722378567,-0.34761433684443405,-0.2921218281940402
2023-10-01 08:40:00,-2.6753667258654055,-1.060690813855179,-0.19852891293258998,-0.28266936129246983,-0.34348967820224363
2023-10-01 08:45:00,-2.5708904312219696,-1.0699714021981408,-0.20045814639422876,-0.38685293543606236,-0.4010338148441114
2023-10-01 08:50:00,-2.57374111491146,-1.1206516726539146,-0.19924516198830527,-0.35660569594073765,-0.3220111503066444
2023-10-01 08:55:00,-2.5739859947806902,-1.0057577014706185,-0.19899346309955898,-0.4197008817563452,-0.3098894869918046
2023-10-01 09:00:00,-2.8288507052664538,-1.139636510203435,-1.3894354138582796,-0.4199415955053281,-0.32527206307842105
2023-10-01 09:05:00,-2.814348021754961,-1.1408942139265876,-0.19804502722716896,-0.5425431307644514,-0.3216567032634487
2023-10-01 09:10:00,-2.812199303243128,-1.189123323925866,-0.19937855657233147,-0.42403065949878466,-0.3850210273855928
2023-10-01 09:15:00,-2.533897428071737,-1.2004021230067785,-0.20060428966729782,-0.5720730422316737,-0.34707807508955874
2023-10-01 09:20:00,-2.5343192638966863,-1.342068604510396,-0.2007213644375855,-0.4094046847181971,-0.277558516435008
2023-10-01 09:25:00,-2.5360908781490674,-1.3252792298015168,-0.19989944519175876,-0.5626436393783355,-0.4284967632920039
2023-10-01 09:30:00,-2.5558985626435855,-1.3616004639944406,-1.3637116766886244,-0.4642521862185522,-0.34494114375949275
2023-10-01 09:35:00,-2.544734381949418,-1.2950845348296818,-0.2004001132243441,-0.5688486216888605,-0.41515765688990675
2023-10-01 09:40:00,-2.5420029593017364,-1.2753439768964863,-0.20119592503971734,-0.5809473200058712,-0.32017605949688266
2023-10-01 09:45:00,-2.6667509332524317,-1.1626636645366948,-0.20329499231793283,-0.4878492847028093,-0.3435517002639865
2023-10-01 09:50:00,-2.6702780822003644,-1.1813720278507893,-0.20149542990595906,-0.5929682440352536,-0.30753976988669923
2023-10-01 09:55:00,-2.6712205425321707,-1.20082509524198,-0.20122981832072462,-0.5889587569510141,-0.34813962134897325
2023-10-01 10:00:00,-2.8042530587358834,-1.0814441434215605,-1.366712740282363,-0.2913408362715805,-0.2779193129295235
2023-10-01 10:05:00,-2.79126235528534,-1.0487402997357602,-0.20012322155369752,-0.5763729956216764,-0.4134110558892632
2023-10-01 10:10:00,-2.7889563008940317,-1.0662139356475695,-0.20073739019399162,-0.5863824369707843,-0.31867083499811755
2023-10-01 10:15:00,-3.003428897784832,-1.048196047887314,-0.19792245778713488,-0.5575661342047996,-0.3391341825119136
2023-10-01 10:20:00,-3.003658007690428,-1.0341596482885393,-0.19787952249415117,-0.5566240617878538,-0.35260934681710054
2023-10-01 10:25:00,-3.0018412320734327,-1.0140411939194656,-0.19905230948735042,-0.40564335880570934,-0.33531991267481087
2023-10-01 10:30:00,-2.669333286420955,-1.1746625405393352,-0.20121115237149217,-0.4356409811824037,-0.3145897915419314
2023-10-01 10:35:00,-2.6720071439050512,-1.212248540911696,-0.19994474376213678,-0.5693976139316297,-0.41227753460191446
2023-10-01 10:40:00,-2.675640511985347,-1.2983468280243862,-0.19831210546291714,-0.5491882858845988,-0.3072027204811133
2023-10-01 10:45:00,-2.624250989748309,-1.2522819727026449,-0.19842729321651484,-0.5453315580049268,-0.35139754783331434
2023-10-01 10:50:00,-2.6199824117355504,-1.1999471299493505,-0.200175641580876,-0.5680881310502941,-0.4160661822173317
2023-10-01 10:55:00,-2.6217321648010476,-1.118587547490779,-0.1994106578005348,-0.5576134608510235,-0.33666115215517717
2023-10-01 11:00:00,-2.7115894636838473,-1.230825286638183,-0.8264951169084621,-0.5629342978295864,-0.39151406767019226
2023-10-01 11:05:00,-2.7169587601149656,-1.1864041813948265,-0.19704956591060283,-0.38502838272154905,-0.4364328933158314
2023-10-01 11:10:00,-2.7183326860437105,-1.0033052754431535,-0.19691257596373835,-0.33524103177694203,-0.47629027859250717
2023-10-01 11:15:00,-2.6788242868025547,-1.0733624734992373,-0.19892692815173202,-0.36325395215768486,-0.40741689050369223
2023-10-01 11:20:00,-2.6820092046768593,-1.1253060615718071,-0.19750763396519758,-0.40454276949828016,-0.39676251495558834
2023-10-01 11:25:00,-2.6868450470503475,-1.1679911646128893,-0.19586627590401162,-0.3813068471297212,-0.46607725780507386
2023-10-01 11:30:00,-2.573884001985579,-1.1897445679449923,-1.4479055101573075,-0.2729588132501429,-0.39220530114925795
2023-10-01 11:35:00,-2.571140946994961,-1.0950176303544934,-0.1924588267943423,-0.3043196918375324,-0.4493726959907322
2023-10-01 11:40:00,-2.565562614406892,-1.1565945390482666,-0.19374604014331323,-0.49895515324217204,-0.38289394475803196
2023-10-01 11:45:00,-2.607927313607806,-1.141470787227185,-0.19292404950728678,-0.3389623776568677,-0.3589729355020094
2023-10-01 11:50:00,-2.622851868110034,-1.0810028011653194,-0.18789902432118516,-0.2440376229399768,-0.4997304824418976
2023-10-01 11:55:00,-2.614028179809088,-1.1618101814350101,-0.1910169115921768,-0.27373467538834084,-0.45497431868268995
2023-10-01 12:00:00,-2.6568586428219287,-1.0397030943171934,-1.3953725514147224,-0.19603488996973972,-0.2808907205464974
2023-10-01 12:05:00,-2.653000793068086,-1.0620478264247755,-0.19455280189134255,-0.14230608160040448,-0.3808082479433291
2023-10-01 12:10:00,-2.650355116131376,-1.0405028958213913,-0.1957959616445268,-0.14295432803767988,-0.4727872543483029
2023-10-01 12:15:00,-2.6705350663585783,-0.8374069646567852,-0.19579013515813173,-0.17388465855486743,-0.3620236346581041
2023-10-01 12:20:00,-2.6730878569640977,-0.8917108965270655,-0.19505174477413006,-0.1480816564940317,-0.44330117637191796
2023-10-01 12:25:00,-2.668056673405248,-1.0254316981958636,-0.19642872178959106,-0.207839689656881,-0.33457968843986174
2023-10-01 12:30:00,-3.090262125574591,-1.0851326973593138,-1.3447088207123432,-0.1391962540472157,-0.27502348367438423
2023-10-01 12:35:00,-3.083509159485194,-1.1152885520808935,-0.19292489508797947,-0.23102972993908621,-0.39060063082652385
2023-10-01 12:40:00,-3.0846934650934372,-1.1492077715487823,-0.19250644566937877,-0.23275076231905134,-0.4180965027537739
2023-10-01 12:45:00,-3.0878588092895036,-1.1663364493396902,-0.19121814398174042,-0.28225071473564667,-0.46102354798535694
2023-10-01 12:50:00,-3.084345896410131,-1.053071485783601,-0.19185086913559649,-0.4736791358927625,-0.39559400102507924
2023-10-01 12:55:00,-3.084752666848906,-1.086164841050771,-0.19158682110913952,-0.47094513120236486,-0.35571099723034577
2023-10-01 13:00:00,-2.8560660529230844,-0.9476619648650153,-1.5939459491276364,-0.4035451810834268,-0.27668959093079
2023-10-01 13:05:00,-2.8456306685268693,-0.8845540450797265,-0.19503342398057266,-0.5052521202501887,-0.33201915369260493
2023-10-01 13:10:00,-2.8459007693229603,-0.9867183888617614,-0.19501585860107637,-0.5052846712551134,-0.3990844723093052
2023-10-01 13:15:00,-2.8973593921938554,-0.9452138283404405,-0.19393386141023836,-0.49157950674909406,-0.4447935963018208
2023-10-01 13:20:00,-2.894542241653276,-1.054443761099783,-0.19528378821377013,-0.33679706890932937,-0.37346310277603406
2023-10-01 13:25:00,-2.8953142585715375,-1.1036116290927178,-0.19435276691412584,-0.500517550561594,-0.3502887174908946
2023-10-01 13:30:00,-3.0976514164100495,-0.7934337838867347,-1.7133929787905635,-0.17668209385865918,-0.281415793477842
2023-10-01 13:35:00,-3.086998886128627,-0.6707692987183529,-0.19081640046060894,-0.4568724609182448,-0.24956403998784288
2023-10-01 13:40:00,-3.0854194846599268,-0.7644703811947077,-0.1915718711068235,-0.4669936448796186,-0.35580563094017637
2023-10-01 13:45:00,-3.081560921441819,-0.8859369336380343,-0.19289368291263304,-0.4867624127782929,-0.3539567800405002
2023-10-01 13:50:00,-3.08205712764018,-1.0210054106601598,-0.1927702487615611,-0.48570777188244996,-0.4211603837760709
2023-10-01 13:55:00,-3.0838062958819186,-1.0639304060315082,-0.19207077150026738,-0.47667666119004454,-0.4087005840619286
2023-10-01 14:00:00,-3.0940826561599892,-1.0755342537499442,-1.2824341201715135,-0.37036729420782677,-0.28368978011386065
2023-10-01 14:05:00,-3.082524012039837,-1.0540423779820047,-0.19260712688846873,-0.4836445895654776,-0.43479012298811986
2023-10-01 14:10:00,-3.0858761405158712,-0.9828028861282813,-0.1913730503086002,-0.4660437009955029,-0.4096802584860482
2023-10-01 14:15:00,-3.009803394657799,-0.8453859439445665,-0.1946781228420841,-0.5101122960611245,-0.3432880942913894
2023-10-01 14:20:00,-3.005551888758381,-0.8787025237872543,-0.1962366121091994,-0.5319592490638638,-0.3545468205168912
2023-10-01 14:25:00,-3.0049454382367156,-0.7718766423929324,-0.19656446013637915,-0.5350861105860648,-0.367533045390972
2023-10-01 14:30:00,-3.092032610494443,-0.8689651369385064,-1.4806193171502022,-0.37193829049156496,-0.27062216165204417
2023-10-01 14:35:00,-3.0809793699601626,-0.5034433954241667,-0.19346956229174236,-0.489760286689335,-0.39349093805161967
2023-10-01 14:40:00,-3.077320369206432,-0.05054440361244463,-0.19552449799660648,-0.36735262281787584,-0.3619610566734434
2023-10-01 14:45:00,-3.077695930723749,-0.717335213680784,-0.19445447495544965,-0.5062914184284962,-0.3652585130497156
2023-10-01 14:50:00,-3.0853727609068318,-1.0738222146199443,-0.19197558489344457,-0.32184815891727575,-0.4067469066142655
2023-10-01 14:55:00,-3.090535391122546,-0.862866546492142,-0.19029156859851618,-0.2513538448490643,-0.36826354452091725
2023-10-01 15:00:00,-3.0975836195256026,-0.8116016766782337,-1.749320273095512,-0.2076680519764476,-0.3112603238959831
2023-10-01 15:05:00,-3.083788147436394,-0.8377435378783715,-0.19263223827931425,-0.299115229625941,-0.325009782517567
2023-10-01 15:10:00,-3.0811369034413056,-0.9684032789688551,-0.19353508770685163,-0.3425313897020667,-0.3777956508948607
2023-10-01 15:15:00,-2.8436011664811267,-1.0437936140296167,-0.19925847843035127,-0.4260817834408382,-0.4453409794481971
2023-10-01 15:20:00,-2.8440416898763297,-0.6682660927766384,-0.19930130983613298,-0.3561603973106561,-0.3237332254378293
2023-10-01 15:25:00,-2.8469285226406256,-0.2972656451049973,-0.19903261158247545,-0.18244738555834106,-0.3219446146043224
2023-10-01 15:30:00,-3.094185715591353,0.052923489212501854,-1.586270862934398,-0.12902803329763649,-0.2612283065190587
2023-10-01 15:35:00,-3.087594569895825,-0.07556500507432994,-0.1917304391336979,-0.2852680014432004,-0.3131151796409312
2023-10-01 15:40:00,-3.083114670291134,-0.5613998088388511,-0.19315989963858368,-0.29513926225078174,-0.35106811376652947
2023-10-01 15:45:00,-3.0038386457751014,-0.837883662661125,-0.19411061804707955,-0.36315103263919774,-0.34111589285051686
2023-10-01 15:50:00,-3.003092080541134,-0.9122221918072285,-0.1938318292643297,-0.49937835561440835,-0.3165381183655977
2023-10-01 15:55:00,-2.9976206426773415,-0.8074205030541737,-0.19590283910835365,-0.5269174233268704,-0.3137100787214953
2023-10-01 16:00:00,-2.7014120949247022,-0.9866849702485299,-1.612652087587416,-0.2650640326585077,-0.25270972364896466
2023-10-01 16:05:00,-2.694323653815184,-1.0932972504706056,-0.19688887879063646,-0.35695366080413604,-0.3341776069037161
2023-10-01 16:10:00,-2.6975872015267606,-0.9752991123499212,-0.1956756783676562,-0.32456086240046783,-0.2686059604612954
2023-10-01 16:15:00,-2.6515022575001237,-0.8505439145734635,-0.1961702873369246,-0.3333359302240937,-0.39139851368691825
2023-10-01 16:20:00,-2.647286565582297,-0.8200451491734362,-0.19705145699654233,-0.5226257990039361,-0.33893360215357426
2023-10-01 16:25:00,-2.6464786041450754,-0.7231501286439586,-0.19741508342096073,-0.5265475711626864,-0.3384553417501664
2023-10-01 16:30:00,-2.610788624531159,-0.6359082522175369,-1.376980084154126,-0.41411936822983364,-0.3771241964486706
2023-10-01 16:35:00,-2.593485008353308,-0.7006869874763335,-0.1994135870188377,-0.5518839348111454,-0.3996607680802263
2023-10-01 16:40:00,-2.5979869896741006,-0.8714102949378582,-0.19780307534956926,-0.5305941725579003,-0.46890454608954035
2023-10-01 16:45:00,-2.4836132222368055,-0.9012690247420228,-0.20059256798109787,-0.5647036422156058,-0.341351410244117
2023-10-01 16:50:00,-2.4882186064880627,0.3195995144453955,-0.2005125955220207,-0.3640714939912516,-0.4063122653725255
2023-10-01 16:55:00,-2.4570274888078725,1.33772441039463,-0.21281243877651304,-0.4036318788241679,-0.3074978479674339
2023-10-01 17:00:00,-2.4792857668369295,0.07425370371887428,-1.561543533729647,-0.11961060848000715,-0.34225022593421217
2023-10-01 17:05:00,-2.473986662900898,-0.4946693574742716,-0.21215568794628584,-0.024510870272356062,-0.3089456465071333
2023-10-01 17:10:00,-2.4780659418736497,-0.43103516442685036,-0.20969089891691486,-0.34281188249792255,-0.35738886504769735
2023-10-01 17:15:00,-2.454952098105381,-0.8697550075157298,-0.19760966286129103,-0.3513155393856649,-0.34557140585354434
2023-10-01 17:20:00,-2.45997336304237,-0.7884810668480201,-0.19579739710579733,-0.31801284870615815,-0.3211575284771047
2023-10-01 17:25:00,-2.4601085794486734,-0.582691861463049,-0.1957714144336402,-0.3159595249594203,-0.2675881554428208
2023-10-01 17:30:00,-2.297088808261606,-0.5488725141939366,-1.2357564409717026,-0.31185578651646745,-0.28085803023836425
2023-10-01 17:35:00,-2.279927503892925,-0.7478643813595908,-0.20031132034851565,-0.4003868631072492,-0.3325648944099988
2023-10-01 17:40:00,-2.279616550495341,-0.675404871336488,-0.20011922045442151,-0.44329663620024706,-0.23956588239489554
2023-10-01 17:45:00,-2.4633691385262786,-0.5794871907197319,-0.19529993779796845,-0.5168028430857305,-0.28991648987476953
2023-10-01 17:50:00,-2.4621009865243844,-0.6389688690734681,-0.19587400717215253,-0.5245542834104631,-0.35617770982938224
2023-10-01 17:55:00,-2.458962590841277,-0.6818378190910678,-0.19708093706147628,-0.5412655186859119,-0.3947447274057167
2023-10-01 18:00:00,-2.2445812208356504,-0.7960699040246622,-0.19990384152850355,-0.5831862376974353,-0.35764630619174675
2023-10-01 18:05:00,-2.2472107407230726,-0.8828621946486115,-0.19915902950729916,-0.5722110515373515,-0.4793702559871924
2023-10-01 18:10:00,-2.2523859910370874,-0.9158329557344894,-0.19724709776374524,-0.5460450285635893,-0.48199565151271156
2023-10-01 18:15:00,-2.0769429468398117,-0.8492595379869907,-0.19857223291001921,-0.5622316543199635,-0.4775847763689059
2023-10-01 18:20:00,-2.072999731848176,-0.8442701657731363,-0.1998918869326627,-0.5812287855039409,-0.42211578944891076
2023-10-01 18:25:00,-2.068978518143097,-0.7576030640982935,-0.201359402057156,-0.6009635843362596,-0.39328836091303315
2023-10-01 18:30:00,-2.140962392987425,-0.6478832909896851,-0.5046408632757875,-0.36693953285618486,-0.5072779239187033
2023-10-01 18:35:00,-2.1422756592017875,-0.7857818621643893,-0.1972124108476044,-0.3516480494787419,-0.48951238310184014
2023-10-01 18:40:00,-2.143173542378941,-1.0331513815222766,-0.196522342330805,-0.3755774343694349,-0.45057340915630306
2023-10-01 18:45:00,-2.021701506803894,-1.160696954924473,-0.19536082988030118,-0.3385011798847515,-0.3688203951382888
