datetime,CH4,NOX,NO,NO2,SO2,H2S,Benzene,Toluene,Ethylbenzene,m&p-Xylene,PM1 FIDAS,PM2.5 FIDAS,PM4 FIDAS,PM10 FIDAS,TSP FIDAS
2023-09-01 00:15:00,1.4621651199999999,11.17791401,2.453657856,7.422716588973999,1.075266962,0.772881375,0.2,0.77,0.16,0.46,8.96,9.3,9.63,9.82,9.94
2023-09-01 00:20:00,1.4621678,11.50462142,2.413658208,7.810641622543335,1.07524249,0.772881375,0.2,0.77,0.16,0.46,8.96,9.3,9.63,9.82,9.94
2023-09-01 00:25:00,1.4687867300000002,12.30083548,2.747042688,8.096627225875855,0.8874962319999999,0.772881375,0.2,0.77,0.16,0.46,8.96,9.3,9.63,9.82,9.94
2023-09-01 00:30:00,1.4687887400000001,11.66812124,2.5736904959999998,7.729219770431518,1.2092822840000002,0.772881375,0.2,0.79,0.23,0.79,8.12,8.51,8.72,8.95,8.97
2023-09-01 00:35:00,2.3885098,11.07623516,2.49368496,7.25977816581726,0.9142638120000001,0.772881375,0.2,0.77,0.16,0.46,8.12,8.51,8.72,8.95,8.97
2023-09-01 00:40:00,1.48864419,11.464184809999999,2.427014304,7.749763760566711,0.806967658,0.772881375,0.2,0.77,0.16,0.46,8.12,8.51,8.72,8.95,8.97
2023-09-01 00:45:00,1.4687967800000001,10.70898991,2.080302432,7.52519382238388,0.806942122,0.772881375,0.2,0.77,0.16,0.46,7.9,8.27,8.51,9.2,9.98
2023-09-01 00:50:00,1.4687987900000001,9.85172461,1.880277984,6.9740553164482115,0.9410071860000001,0.772881375,0.2,0.77,0.16,0.46,7.9,8.27,8.51,9.2,9.98
2023-09-01 00:55:00,1.46880147,10.076369259999998,2.0269703999999997,6.97419511795044,1.048255194,0.772881375,0.2,0.77,0.16,0.46,7.9,8.27,8.51,9.2,9.98
2023-09-01 01:00:00,1.4688041500000002,9.93357002,1.8802854720000002,7.055889286994934,1.075049374,0.772881375,0.29,0.84,0.26,0.93,7.46,7.87,8.15,8.8,9.5
2023-09-01 01:05:00,1.4688061600000002,11.01557547,2.200338816,7.648069324493408,1.101843554,0.772881375,0.2,0.77,0.16,0.46,7.46,7.87,8.15,8.8,9.5
2023-09-01 01:10:00,1.46880884,11.09732538,2.1870076800000002,7.750222783088684,0.96772662,0.772881375,0.2,0.77,0.16,0.46,7.46,7.87,8.15,8.8,9.5
2023-09-01 01:15:00,1.46219527,10.627914229999998,2.0269878720000003,7.525713410377502,1.074976756,0.772881375,0.2,0.77,0.16,0.46,8.15,8.57,8.86,8.93,9.08
2023-09-01 01:20:00,1.4754304500000002,10.138087089999999,2.12033952,6.893016438484191,1.048133632,0.772881375,0.2,0.77,0.16,0.46,8.15,8.57,8.86,8.93,9.08
2023-09-01 01:25:00,1.4621999600000002,9.7911566,2.13368064,6.525667271614075,1.074928344,0.772881375,0.2,0.77,0.16,0.46,8.15,8.57,8.86,8.93,9.08
2023-09-01 01:30:00,1.45558572,10.32200099,2.333717568,6.750366082191467,1.1821806080000001,0.772881375,0.26,0.81,0.23,0.86,9.13,9.61,10.06,10.24,10.35
2023-09-01 01:35:00,1.46220398,10.117963329999998,2.427071712,6.403454346656799,1.074879932,0.772881375,0.2,0.77,0.16,0.46,9.13,9.61,10.06,10.24,10.35
2023-09-01 01:40:00,1.46220666,11.52658833,3.200540928,6.628324379920959,1.18213326,0.772881375,0.2,0.77,0.16,0.46,9.13,9.61,10.06,10.24,10.35
2023-09-01 01:45:00,1.4622093400000002,12.40446444,3.640623168,6.832677290439605,1.07483152,0.772881375,0.2,0.77,0.16,0.46,9.72,10.23,10.65,10.76,11.91
2023-09-01 01:50:00,1.45559443,10.832723529999999,2.973847968,6.281402170658112,1.07480758,0.772881375,0.2,0.77,0.16,0.46,9.72,10.23,10.65,10.76,11.91
2023-09-01 01:55:00,1.44898086,9.11808597,2.320407648,5.566821136474609,0.96750451,0.772881375,0.2,0.77,0.16,0.46,9.72,10.23,10.65,10.76,11.91
2023-09-01 02:00:00,1.4489835400000002,8.40370777,2.453768928,4.648340294361114,0.860200376,0.772881375,0.24,0.77,0.17,0.66,8.98,9.55,10.06,10.7,11.4
2023-09-01 02:05:00,1.4489862200000003,7.7505699,2.280410496,4.26051863193512,0.833355124,0.772881375,0.2,0.77,0.16,0.46,8.98,9.55,10.06,10.7,11.4
2023-09-01 02:10:00,1.4357543900000003,7.28115302,2.093714688,4.0768303871154785,0.8869700840000001,0.772881375,0.2,0.77,0.16,0.46,8.98,9.55,10.06,10.7,11.4
2023-09-01 02:15:00,1.43575707,8.0977888,3.000552672,3.5055964398384094,1.0210460540000001,0.772881375,0.2,0.77,0.16,0.46,7.78,8.35,8.62,9.7,11.11
2023-09-01 02:20:00,1.4423766700000002,7.750852579999999,2.773849728,3.5056182980537414,0.8332793140000001,0.772881375,0.2,0.77,0.16,0.46,7.78,8.35,8.62,9.7,11.11
2023-09-01 02:25:00,1.4291448400000002,7.118126879999999,2.213749824,3.730096249580383,1.047817358,0.772881375,0.2,0.77,0.16,0.46,7.78,8.35,8.62,9.7,11.11
2023-09-01 02:30:00,1.43576444,6.73036059,2.067059904,3.5668315470218657,0.8064079940000001,0.772881375,0.19,0.54,0.12,0.47,7.49,8.01,8.59,9.09,9.68
2023-09-01 02:35:00,1.4357671200000002,6.546733189999999,1.987049376,3.505655866861343,0.7795616780000001,0.772881375,0.2,0.77,0.16,0.46,7.49,8.01,8.59,9.09,9.68
2023-09-01 02:40:00,1.4490029700000002,6.05689841,1.9070376,3.1382750511169433,0.859998748,0.772881375,0.2,0.77,0.16,0.46,7.49,8.01,8.59,9.09,9.68
2023-09-01 02:45:00,1.4291548900000002,5.73037436,1.6403225279999998,3.219944857358932,0.833152698,0.772881375,0.2,0.77,0.16,0.46,6.98,7.51,8.08,8.28,8.47
2023-09-01 02:50:00,1.42915757,5.66922571,1.6536624,3.1383800160884854,0.7794848040000001,0.772881375,0.2,0.77,0.16,0.46,6.98,7.51,8.08,8.28,8.47
2023-09-01 02:55:00,1.42916025,5.71014555,1.6936745279999998,3.118063488006592,1.0208502780000002,0.772881375,0.2,0.77,0.16,0.46,6.98,7.51,8.08,8.28,8.47
2023-09-01 03:00:00,1.4423960999999998,5.42444584,1.653669888,2.8935889518260955,1.047647384,0.772881375,0.19,0.47,0.12,0.5,6.79,7.33,7.75,8.12,8.38
2023-09-01 03:05:00,1.4556319500000001,5.118333959999999,1.7470252800000001,2.444601172208786,0.993980022,0.772881375,0.2,0.77,0.16,0.46,6.79,7.33,7.75,8.12,8.38
2023-09-01 03:10:00,1.43578454,5.281734459999999,1.7203567679999998,2.648816558122635,1.154885018,0.772881375,0.2,0.77,0.16,0.46,6.79,7.33,7.75,8.12,8.38
2023-09-01 03:15:00,1.43578655,5.5676213500000005,1.787041152,2.832646425962448,1.101217922,0.772881375,0.2,0.77,0.16,0.46,6.67,7.25,7.83,8.29,8.48
2023-09-01 03:20:00,1.43578923,6.0372292299999994,1.907071296,3.118554159402847,1.0743718720000002,0.772881375,0.2,0.77,0.16,0.46,6.67,7.25,7.83,8.29,8.48
2023-09-01 03:25:00,1.4688765100000003,6.363944279999999,2.000427936,3.3023919963836668,1.074347666,0.772881375,0.2,0.77,0.16,0.46,6.67,7.25,7.83,8.29,8.48
2023-09-01 03:30:00,1.4556446800000002,6.48651853,2.027105184,3.384138306379318,1.07432346,0.772881375,0.19,0.78,0.13,0.53,6.15,6.73,7.11,9.04,11.34
2023-09-01 03:35:00,1.44902977,6.3233033,1.933756032,3.363788990974426,0.85972131,0.772881375,0.2,0.77,0.16,0.46,6.15,6.73,7.11,9.04,11.34
2023-09-01 03:40:00,1.46888321,6.0171876,1.920423648,3.078077981472015,0.8060515540000001,0.772881375,0.2,0.77,0.16,0.46,6.15,6.73,7.11,9.04,11.34
2023-09-01 03:45:00,1.5284375000000001,5.64983348,2.2138259519999997,2.2616866171360015,1.02060609,0.772881375,0.2,0.77,0.16,0.46,5.12,5.65,6.3,7.61,9.3
2023-09-01 03:50:00,9.852524200000001,5.85406405,2.400539232,2.18016184926033,1.0742269020000002,0.772881375,0.2,0.77,0.16,0.46,5.12,5.65,6.3,7.61,9.3
2023-09-01 03:55:00,13.0088071,6.22160726,2.58725376,2.2619477772712706,1.0742026960000002,0.772881375,0.2,0.77,0.16,0.46,5.12,5.65,6.3,7.61,9.3
2023-09-01 04:00:00,17.6539037,6.732045209999999,2.280522816,3.241821970939636,1.127824306,0.772881375,0.24,0.77,0.16,0.36,5.34,6.06,6.64,9.4,11.79
2023-09-01 04:05:00,11.791316600000002,7.05876217,1.827089472,4.26249543428421,1.154623274,0.772881375,0.2,0.77,0.16,0.46,5.34,6.06,6.64,9.4,11.79
2023-09-01 04:10:00,8.952660600000002,6.915957199999999,1.880438976,4.038041617870331,1.047306904,0.772881375,0.2,0.77,0.16,0.46,5.34,6.06,6.64,9.4,11.79
2023-09-01 04:15:00,6.35220702,6.60984341,2.053817376,3.466581119298935,1.074105872,0.772881375,0.2,0.77,0.16,0.46,5.85,6.25,6.7,7.28,8.66
2023-09-01 04:20:00,9.515118900000001,7.79394409,3.054059424,3.1198622369766236,1.074081666,0.772881375,0.2,0.77,0.16,0.46,5.85,6.25,6.7,7.28,8.66
2023-09-01 04:25:00,12.386893,12.97917962,6.04144944,3.733050751686096,0.9667634340000001,0.772881375,0.2,0.77,0.16,0.46,5.85,6.25,6.7,7.28,8.66
2023-09-01 04:30:00,12.631731100000001,12.87721045,5.6280282239999995,4.263801918029785,0.832620698,0.772881375,0.26,1.22,0.47,1.24,5.39,6.12,7.08,8.25,10.6
2023-09-01 04:35:00,10.0511189,16.715131980000002,7.415144256,5.366634492874145,1.261775256,0.772881375,0.2,0.77,0.16,0.46,5.39,6.12,7.08,8.25,10.6
2023-09-01 04:40:00,11.7119886,14.85756148,5.93479536,5.774661798477172,1.073984842,0.772881375,0.2,0.77,0.16,0.46,5.39,6.12,7.08,8.25,10.6
2023-09-01 04:45:00,9.3298974,9.1621554,2.373923136,5.52898729801178,0.913016804,0.772881375,0.2,0.77,0.16,0.46,5.48,6.16,6.83,9.44,12.68
2023-09-01 04:50:00,9.971750700000001,10.550402609999999,2.6539992960000003,6.4885925507545466,0.9398157720000001,0.772881375,0.2,0.77,0.16,0.46,5.48,6.16,6.83,9.44,12.68
2023-09-01 04:55:00,8.0793022,11.081264189999999,2.8140440640000004,6.774514400959014,1.020263748,0.772881375,0.2,0.77,0.16,0.46,5.48,6.16,6.83,9.44,12.68
2023-09-01 05:00:00,8.568965,10.61183776,2.800714176,6.325487914085388,0.9934150380000001,0.772881375,0.33,1.62,0.55,1.4,5.91,6.65,7.43,9.2,11.56
2023-09-01 05:05:00,7.8675688,10.26489581,2.520648,6.407172975540161,0.805618772,0.772881375,0.2,0.77,0.16,0.46,5.91,6.65,7.43,9.2,11.56
2023-09-01 05:10:00,7.2720527,10.571204419999999,2.44063248,6.83594099521637,0.805593236,0.772881375,0.2,0.77,0.16,0.46,5.91,6.65,7.43,9.2,11.56
2023-09-01 05:15:00,7.0206151,10.77544072,2.5740062399999997,6.836056206226349,0.751918426,0.772881375,0.2,0.77,0.16,0.46,6.68,7.4,8.29,9.83,11.08
2023-09-01 05:20:00,7.2654532,10.673465819999999,2.7340535040000002,6.489137184619903,0.8591922359999999,0.772881375,0.2,0.77,0.16,0.46,6.68,7.4,8.29,9.83,11.08
2023-09-01 05:25:00,6.689773790000001,18.71672603,6.2950056000000005,9.082542028427124,0.939641808,0.772881375,0.2,0.77,0.16,0.46,6.68,7.4,8.29,9.83,11.08
2023-09-01 05:30:00,5.856035170000001,13.797020609999999,3.9077138880000004,7.816465015411377,1.261519098,0.772881375,0.32,1.47,0.48,1.41,8.06,8.88,9.84,10.89,11.55
2023-09-01 05:35:00,5.57150895,14.87906999,4.001080512,8.755621452331543,0.8859419940000001,0.772881375,0.2,0.77,0.16,0.46,8.06,8.88,9.84,10.89,11.55
2023-09-01 05:40:00,5.20095942,14.593372189999998,3.667664832,8.98020004272461,1.0736943700000001,0.772881375,0.2,0.77,0.16,0.46,8.06,8.88,9.84,10.89,11.55
2023-09-01 05:45:00,5.4921159600000005,14.205600169999999,3.774368832,8.429122557640076,1.073670164,0.772881375,0.2,0.77,0.16,0.46,8.54,9.5,10.56,11.44,12.1
2023-09-01 05:50:00,4.08268855,15.655104899999998,4.868012448,8.204861822128295,1.12729736,0.772881375,0.2,0.77,0.16,0.46,8.54,9.5,10.56,11.44,12.1
2023-09-01 05:55:00,3.9503521600000004,24.7191054,8.909148768,11.084110646247863,1.3150537260000001,0.772881375,0.2,0.77,0.16,0.46,8.54,9.5,10.56,11.44,12.1
2023-09-01 06:00:00,4.81719347,25.5153844,9.16257264,11.4925368642807,1.28820475,0.772881375,0.4,2.07,0.5,1.49,9.09,9.85,10.79,11.48,12.13
2023-09-01 06:05:00,2.7989893200000004,26.6586722,10.496304,10.594618682861327,1.3686599080000001,0.772881375,0.2,0.77,0.16,0.46,9.09,9.85,10.79,11.48,12.13
2023-09-01 06:10:00,1.71379032,23.7395428,7.348761887999999,12.492639470100402,1.2613323660000002,0.772881375,0.2,0.77,0.16,0.46,9.09,9.85,10.79,11.48,12.13
2023-09-01 06:15:00,1.9387736400000002,25.3728029,6.455187648,15.493469152450562,1.2881353240000002,0.772881375,0.2,0.77,0.16,0.46,10.93,11.67,12.4,13.17,13.62
2023-09-01 06:20:00,2.23654643,28.7820765,7.842269760000001,16.77988523483276,1.288112182,0.772881375,0.2,0.77,0.16,0.46,10.93,11.67,12.4,13.17,13.62
2023-09-01 06:25:00,1.80643792,33.6407918,9.56278752,19.0054358959198,1.2612624080000001,0.772881375,0.2,0.77,0.16,0.46,10.93,11.67,12.4,13.17,13.62
2023-09-01 06:30:00,1.64762983,33.498019299999996,8.935957056,19.82199688911438,1.288065898,0.772881375,0.45,2.0,0.47,1.63,11.29,11.98,12.79,13.5,14.15
2023-09-01 06:35:00,1.58807822,27.2921619,5.881739136,18.29046277999878,1.1270819,0.772881375,0.2,0.77,0.16,0.46,11.29,11.98,12.79,13.5,14.15
2023-09-01 06:40:00,1.5549949600000001,25.7407835,5.441620704,17.412662353515625,1.073404164,0.772881375,0.2,0.77,0.16,0.46,11.29,11.98,12.79,13.5,14.15
2023-09-01 06:45:00,1.6674893,26.2104334,5.655029952,17.555700693130493,1.261169042,0.772881375,0.2,0.77,0.16,0.46,9.45,10.05,10.59,11.59,12.3
2023-09-01 06:50:00,1.55500032,27.802857699999997,6.642007008,17.637605247497557,1.100182916,0.772881375,0.2,0.77,0.16,0.46,9.45,10.05,10.59,11.59,12.3
2023-09-01 06:55:00,1.53515157,29.150305399999997,7.162179648,18.188956871032715,1.10015871,0.772881375,0.2,0.77,0.16,0.46,9.45,10.05,10.59,11.59,12.3
2023-09-01 07:00:00,1.5550050100000001,30.701913,7.602330528,19.066937627792356,1.01965248,0.772881375,0.35,1.47,0.48,1.8,9.87,10.63,11.08,12.02,13.36
2023-09-01 07:05:00,1.52853934,28.354370199999998,6.735413568,18.04616443634033,1.100110564,0.772881375,0.2,0.77,0.16,0.46,9.87,10.63,11.08,12.02,13.36
2023-09-01 07:10:00,1.51530751,24.618620299999996,5.401679712,16.351626329421997,0.9927758400000001,0.772881375,0.2,0.77,0.16,0.46,9.87,10.63,11.08,12.02,13.36
2023-09-01 07:15:00,1.5483961300000002,21.332026,4.388040384,14.616355438232421,1.04640676,0.772881375,0.2,0.77,0.16,0.46,9.31,10.05,10.48,10.65,10.75
2023-09-01 07:20:00,1.50869528,21.536262299999997,4.428062496,14.759339132308959,0.858587086,0.772881375,0.2,0.77,0.16,0.46,9.31,10.05,10.48,10.65,10.75
2023-09-01 07:25:00,1.52193247,24.0269214,5.348363904,15.841524801254272,1.046358348,0.772881375,0.2,0.77,0.16,0.46,9.31,10.05,10.48,10.65,10.75
2023-09-01 07:30:00,1.56163801,23.475848199999998,5.308363008000001,15.351671266555785,0.804880356,0.772881375,0.2,0.77,0.16,0.46,9.46,10.12,10.48,10.89,11.18
2023-09-01 07:35:00,1.4623828700000001,22.9860096,5.455087871999999,14.637277393341064,1.099966126,0.772881375,0.2,0.77,0.16,0.46,9.46,10.12,10.48,10.89,11.18
2023-09-01 07:40:00,1.4557679600000002,21.45503,5.121658464,13.616594367027282,1.0152170630000001,0.772881375,0.2,0.77,0.16,0.46,9.46,10.12,10.48,10.89,11.18
2023-09-01 07:45:00,1.44915305,20.618144400000002,4.654850304,13.494134626388549,1.0152170630000001,0.772881375,0.2,0.77,0.16,0.46,9.84,10.54,10.81,11.2,12.54
2023-09-01 07:50:00,1.4491557300000002,20.4549158,4.748224415999999,13.188002123832701,1.0152170630000001,0.772881375,0.2,0.77,0.16,0.46,9.84,10.54,10.81,11.2,12.54
2023-09-01 07:55:00,1.4491577400000002,20.802077399999998,4.881611904,13.331021337509155,1.0152170630000001,0.772881375,0.2,0.77,0.16,0.46,9.84,10.54,10.81,11.2,12.54
2023-09-01 08:00:00,1.4491604200000001,22.8232203,5.801928288,13.943667039871215,1.0152170630000001,0.772881375,0.2,0.97,0.33,1.29,8.97,9.69,10.22,10.99,11.57
2023-09-01 08:05:00,1.4425461800000001,22.3537805,6.255426528,12.780171542167663,1.0152170630000001,0.772881375,0.2,0.77,0.16,0.46,8.97,9.69,10.22,10.99,11.57
2023-09-01 08:10:00,1.4425481900000001,21.4352424,5.975345376000001,12.290282487869263,1.34132362,0.772881375,0.2,0.77,0.16,0.46,8.97,9.69,10.22,10.99,11.57
2023-09-01 08:30:00,1.4425575700000002,12.92826284,2.7814101119999997,8.276564054489135,1.0728349240000001,0.772881375,0.24,1.63,0.36,1.35,8.37,8.98,9.69,10.6,11.25
2023-09-01 08:55:00,1.4556319500000001,22.8521568,5.123092416,15.011527380943297,1.099406196,0.772881375,0.2,0.77,0.16,0.46,7.83,8.42,9.05,10.4,12.96
2023-09-01 09:00:00,1.37927272,22.1913541,5.7386472,13.40864896774292,1.233496264,0.772881375,0.3,1.17,0.36,1.36,7.88,8.54,9.1,10.45,16.42
2023-09-01 09:05:00,1.37292648,18.74901649,5.528723616000001,10.287589082717895,1.34075837,0.772881375,0.2,0.77,0.16,0.46,7.88,8.54,9.1,10.45,16.42
2023-09-01 09:10:00,1.3729372000000002,17.94811147,5.423618304000001,9.647542285919188,1.179736866,0.772881375,0.2,0.77,0.16,0.46,7.88,8.54,9.1,10.45,16.42
2023-09-01 09:15:00,1.37294725,19.1683207,5.462649504,10.80801679611206,1.340655428,0.772881375,0.2,0.77,0.16,0.46,7.63,8.29,8.76,10.2,12.58
2023-09-01 09:20:00,1.3729573,17.56696906,4.9906584,9.929021453857422,1.3137755960000002,0.772881375,0.2,0.77,0.16,0.46,7.63,8.29,8.76,10.2,12.58
2023-09-01 09:25:00,1.36661106,16.58594913,4.8331395839999995,9.189075326919555,1.12592613,0.772881375,0.2,0.77,0.16,0.46,7.63,8.29,8.76,10.2,12.58
2023-09-01 09:30:00,1.36026482,16.22527046,5.147333568,8.34754132270813,0.9649048920000001,0.772881375,0.21,0.97,0.33,1.34,6.83,7.37,7.7,8.62,9.86
2023-09-01 09:35:00,1.3666318300000002,11.80226436,3.6401776320000003,6.231158785820007,1.206308138,0.772881375,0.2,0.77,0.16,0.46,6.83,7.37,7.7,8.62,9.86
2023-09-01 09:40:00,1.36664188,8.780029339999999,2.709555264,4.633194372653961,1.340398472,0.772881375,0.2,0.77,0.16,0.46,6.83,7.37,7.7,8.62,9.86
2023-09-01 09:45:00,1.3730088900000001,8.37929415,2.486507712,4.573821539878845,1.286690146,0.772881375,0.2,0.77,0.16,0.46,5.64,6.19,6.7,7.44,8.4
2023-09-01 09:50:00,1.37937523,10.11981221,2.9841477120000004,5.552726686000824,1.2598105800000001,0.772881375,0.2,0.77,0.16,0.46,5.64,6.19,6.7,7.44,8.4
2023-09-01 09:55:00,1.3666720300000001,13.441275469999999,4.503861024,6.5483465361595155,1.018304658,0.772881375,0.2,0.77,0.16,0.46,5.64,6.19,6.7,7.44,8.4
2023-09-01 10:00:00,1.37303904,12.74037423,4.411853472,5.9882584571838375,1.071909776,0.772881375,0.23,0.89,0.23,0.88,6.25,6.88,7.45,8.48,9.25
2023-09-01 10:05:00,1.37304976,11.33905307,4.018462656,5.189001884460449,1.0450302100000002,0.772881375,0.2,0.77,0.16,0.46,6.25,6.88,7.45,8.48,9.25
2023-09-01 10:10:00,1.37305981,11.5787065,4.254042624,5.068112292289734,1.071806834,0.772881375,0.2,0.77,0.16,0.46,6.25,6.88,7.45,8.48,9.25
2023-09-01 10:15:00,1.37306986,13.35929445,4.332379584,6.728809328079223,1.2058971680000001,0.772881375,0.2,0.77,0.16,0.46,6.52,7.1,7.68,8.13,9.25
2023-09-01 10:20:00,1.3667236200000001,13.79907959,4.279681536,7.249246604442596,1.393643426,0.772881375,0.2,0.77,0.16,0.46,6.52,7.1,7.68,8.13,9.25
2023-09-01 10:25:00,1.3667336700000001,13.858635299999998,4.777342752,6.5471566295623775,1.3131074040000001,0.772881375,0.2,0.77,0.16,0.46,6.52,7.1,7.68,8.13,9.25
2023-09-01 10:30:00,1.37310068,13.77810397,4.292217696,7.209084866046905,1.152086432,0.772881375,0.24,1.17,0.24,0.88,5.37,6.01,6.51,8.05,10.23
2023-09-01 10:35:00,1.37311073,15.478680109999999,4.2919344,8.910095281600952,1.071549878,0.772881375,0.2,0.77,0.16,0.46,5.37,6.01,6.51,8.05,10.23
2023-09-01 10:40:00,1.3731207800000003,17.21929558,4.684768608,10.049497561454773,1.286124896,0.772881375,0.2,0.77,0.16,0.46,5.37,6.01,6.51,8.05,10.23
2023-09-01 10:45:00,1.3731315000000002,16.87861079,4.671381312,9.72930202960968,1.151931886,0.772881375,0.2,0.77,0.16,0.46,5.82,6.36,6.84,7.55,8.43
2023-09-01 10:50:00,1.3731415500000002,17.3784597,4.972492512,9.768314390182494,1.071395864,0.772881375,0.2,0.77,0.16,0.46,5.82,6.36,6.84,7.55,8.43
2023-09-01 10:55:00,1.3731516000000001,16.43739315,4.56598272,9.449390277862548,1.205485666,0.772881375,0.2,0.77,0.16,0.46,5.82,6.36,6.84,7.55,8.43
2023-09-01 11:00:00,1.37316165,16.797155019999998,4.591908672,9.769474697113036,1.285919278,0.772881375,0.24,0.99,0.25,0.93,5.59,6.19,6.59,8.03,9.93
2023-09-01 11:05:00,1.37317237,16.33638662,4.578522624,9.329193773269653,1.151726534,0.772881375,0.2,0.77,0.16,0.46,5.59,6.19,6.59,8.03,9.93
2023-09-01 11:10:00,1.3731824200000002,15.395304789999999,4.1064865919999995,9.110536937713622,1.2321598800000002,0.772881375,0.2,0.77,0.16,0.46,5.59,6.19,6.59,8.03,9.93
2023-09-01 11:15:00,1.36683551,14.033940829999999,3.752385312,8.291107053756713,1.17845182,0.772881375,0.2,0.77,0.16,0.46,4.71,5.3,5.86,6.74,7.35
2023-09-01 11:20:00,1.3668455600000002,11.51180302,3.280340544,6.491409983634949,1.071087304,0.772881375,0.2,0.77,0.16,0.46,4.71,5.3,5.86,6.74,7.35
2023-09-01 11:25:00,1.3668556100000002,12.19176111,3.97458672,6.108859794139862,1.097864194,0.772881375,0.2,0.77,0.16,0.46,4.71,5.3,5.86,6.74,7.35
2023-09-01 11:30:00,1.3605087,11.11055404,3.633585696,5.549537208080292,0.829529778,0.772881375,0.2,0.92,0.29,1.03,3.29,3.98,4.58,6.58,8.24
2023-09-01 11:35:00,1.3605187500000002,10.32953976,3.344999424,5.210189325809479,1.044104796,0.772881375,0.2,0.77,0.16,0.46,3.29,3.98,4.58,6.58,8.24
2023-09-01 11:40:00,1.3605288,11.85006975,3.803372352,6.029203448295593,1.070881952,0.772881375,0.2,0.77,0.16,0.46,3.29,3.98,4.58,6.58,8.24
2023-09-01 11:45:00,1.36053885,14.131125449999999,4.799039232,6.786442611217499,1.070830348,0.772881375,0.2,0.77,0.16,0.46,3.29,3.98,4.58,6.58,8.24
2023-09-01 12:00:00,1.3542113700000002,12.10829029,3.3566657280000003,6.971085331439972,1.070676068,0.772881375,0.22,0.99,0.2,0.72,4.7,6.56,8.19,10.43,12.86
2023-09-01 12:15:00,1.3542415200000002,9.68512868,3.29027712,4.649527924060822,1.338804866,0.772881375,0.2,0.77,0.16,0.46,1.7,2.32,2.95,4.11,4.91
2023-09-01 12:25:00,1.36061992,9.183774689999998,3.040705824,4.530130155086517,1.17773229,0.772881375,0.2,0.77,0.16,0.46,1.7,2.32,2.95,4.11,4.91
2023-09-01 12:30:00,1.36062997,9.34339148,3.10594128,4.589907820224762,2.27763963,0.772881375,0.2,24.82,0.22,0.69,1.7,2.32,2.95,4.11,4.91
2023-09-01 12:50:00,1.36067084,10.56228281,3.563471808,5.10857230424881,1.44575788,0.772881375,0.2,0.77,0.16,0.46,1.6,2.06,2.52,3.83,5.65
2023-09-01 12:55:00,1.3606808900000003,10.161496049999998,3.327287808,5.0692530179023745,1.2042519580000002,0.772881375,0.2,0.77,0.16,0.46,1.6,2.06,2.52,3.83,5.65
2023-09-01 13:00:00,1.36704924,12.92826284,2.7814101119999997,8.276564054489135,1.0152170630000001,0.772881375,0.2,42.69,0.22,0.68,1.6,2.06,2.52,3.83,5.65
2023-09-01 13:30:00,1.36075191,10.378191280000001,3.2466383039999998,5.409377777576446,1.20389206,0.772881375,0.2,21.17,0.16,0.54,2.89,3.31,3.76,4.97,7.96
2023-09-01 13:35:00,1.36076196,9.957372439999999,3.154610784,5.129402272701263,1.123356038,0.772881375,0.2,0.77,0.16,0.46,2.89,3.31,3.76,4.97,7.96
2023-09-01 13:40:00,1.3607720100000003,10.036937309999999,3.115005504,5.26958128452301,1.284274068,0.772881375,0.2,0.77,0.16,0.46,2.89,3.31,3.76,4.97,7.96
2023-09-01 13:45:00,1.36078206,10.39671828,3.468575136,5.0882418870925905,1.176909818,0.772881375,0.2,0.77,0.16,0.46,3.23,3.68,4.19,5.43,7.32
2023-09-01 13:50:00,1.36079211,11.23687953,3.8614655040000003,5.327104821205139,1.123202024,0.772881375,0.2,0.77,0.16,0.46,3.23,3.68,4.19,5.43,7.32
2023-09-01 13:55:00,1.36080283,10.47579228,3.74322624,4.746975946426391,1.2572918260000001,0.772881375,0.2,0.77,0.16,0.46,3.23,3.68,4.19,5.43,7.32
2023-09-01 14:00:00,1.3608128800000001,12.09657244,4.4375597760000005,5.305114545822144,1.337725172,0.772881375,0.2,31.18,0.15,0.46,3.47,3.89,4.21,6.02,7.82
2023-09-01 14:05:00,1.36082293,11.495610039999999,4.070305824,5.266215574741364,1.2035321620000001,0.772881375,0.2,0.77,0.16,0.46,3.47,3.89,4.21,6.02,7.82
2023-09-01 14:10:00,1.36083298,10.894641909999999,3.703048128,5.227316603660583,1.2839657740000001,0.772881375,0.2,0.77,0.16,0.46,3.47,3.89,4.21,6.02,7.82
2023-09-01 14:15:00,1.367202,13.2960639,4.790577792000001,5.964330086708069,1.444883538,0.772881375,0.2,0.77,0.16,0.46,4.8,5.13,5.51,6.05,6.48
2023-09-01 14:20:00,1.36721205,13.37564596,4.65923328,6.244928095340729,1.3106910600000001,0.772881375,0.2,0.77,0.16,0.46,4.8,5.13,5.51,6.05,6.48
2023-09-01 14:25:00,1.37994071,12.63456596,4.0560599040000005,6.426974241733551,1.3374682160000002,0.772881375,0.2,0.77,0.16,0.46,4.8,5.13,5.51,6.05,6.48
2023-09-01 14:30:00,1.3672328200000001,13.3546627,4.252370303999999,6.8466282963752745,1.471557752,0.772881375,0.2,26.68,0.18,0.53,5.93,6.29,6.53,7.83,11.5
2023-09-01 14:35:00,1.36724287,14.214878950000001,4.605959904,7.165693576335907,1.337365274,0.772881375,0.2,0.77,0.16,0.46,5.93,6.29,6.53,7.83,11.5
