species,measured_sum,reconstructed_sum,closure_pct,closure_w_pct,Q_species,q_share_pct,rmse,nrmse,median_residual
NOX,233230.39518535198,232789.43102971173,99.81093195194829,100.15595762596347,151.54862903840274,2.2180835230168645,1.3309152181249047,4.626210775299604,-0.009954899092322833
NO,63303.0245960864,63206.31588294766,99.84722892191044,99.90933790743416,48.48853955976264,0.7096839564639487,0.4195099112509009,5.372518725939854,0.0006560573741354325
NO2,136341.90833191155,135602.87710285166,99.45795739688432,100.31542947325265,413.14023281722586,6.04676894091221,1.444252713931219,8.587643296980275,0.006396804451119564
SO2,15629.547247476,15596.420582581779,99.7880510268807,99.9303051872776,37.712521818381035,0.5519648959382404,0.09046010013493826,4.6921386792721975,-6.712639123995778e-05
H2S,27077.682603750003,26916.892647773253,99.40619011482731,100.19452343886923,155.5946022987528,2.2773008625618836,0.9260608916407378,27.726064148088263,0.00012014023069140123
Benzene,2036.0300000000007,2920.2568152965914,143.4289679079675,93.86041451256854,823.7272166472585,12.05616822995368,0.3703678623993552,147.47190662571631,-0.0023813624489223695
Toluene,7286.399999999998,9196.611999276805,126.21612866815997,94.17297488904279,663.230882745585,9.707125048298073,1.0914227487729542,121.43396223515511,0.05917209880108132
Ethylbenzene,1136.9999999999995,1173.8381673157269,103.23994435494524,100.06932274984133,645.5824969336774,9.448821202030238,0.17980581954853314,128.20455400879143,0.0249089528469241
m&p-Xylene,3425.8999999999996,3699.70696252106,107.99226371234012,102.32907580977869,929.9658567556548,13.611089436614279,0.562361231371018,133.0763449816061,0.07108504501243124
PM1 FIDAS,42672.91,42601.708780800785,99.83314655785317,100.35806808679712,387.508762605232,5.671623734329611,0.16792155650339266,3.190173950107935,0.003394518083316811
PM2.5 FIDAS,55026.8,55049.20270890467,100.0407123599858,99.96200509225247,321.8685636361727,4.710906077530982,0.17174127611142012,2.530233496106048,-0.01580114330622351
PM4 FIDAS,65136.95999999999,65127.94154686131,99.98615462996939,99.81905178713514,743.0035691397333,10.87468744988743,0.3829832499005259,4.766641253972497,0.016636250052492585
PM10 FIDAS,76711.84,76647.3274960351,99.9159028072265,100.0247427766281,225.35548816542283,3.2983293764701855,0.34304753557262596,3.625367832250248,0.0077421606916674435
TSP FIDAS,89940.84,88605.91864129195,98.51577841755976,100.22527354275938,1285.6857307541088,18.81744726599238,1.3366038882427906,12.04775018999634,-0.009305442489329963
