datetime,NOX,NO,NO2,SO2,H2S,Benzene,Toluene,Ethylbenzene,PM1 FIDAS,PM2.5 FIDAS,PM4 FIDAS,PM10 FIDAS,TSP FIDAS
2023-09-24 16:15:00,1.3249015530077046,0.4171214603374975,0.8732308044576774,0.27259554037995465,0.4166666666666667,2.4000000000000004,9.24,1.92,0.5474751135896498,0.6447084612443054,1.0272799034343074,1.4951361978094169,2.1587264764207625
2023-09-24 16:20:00,1.6079579769053325,0.43244410417991885,1.1075052309826698,0.2930697498796148,0.4166666666666667,2.4000000000000004,9.24,1.92,0.5474751135896498,0.6447084612443054,1.0272799034343074,1.4951361978094169,2.1587264764207625
2023-09-24 16:25:00,2.02431723593879,0.4707397488762246,1.4406953672833598,0.27762958158418827,0.4166666666666667,2.4000000000000004,9.24,1.92,0.5474751135896498,0.6447084612443054,1.0272799034343074,1.4951361978094169,2.1587264764207625
2023-09-24 16:30:00,2.020421501584967,0.4707532844180612,1.4369025990469888,0.27762959893656375,0.4166666666666667,0.033541019662496854,0.15768018264829603,1.92,0.5537544582213312,0.651067584817429,1.0062169944897572,1.479591244229297,2.2977562969122727
2023-09-24 16:35:00,1.876957682776273,0.4915709630469755,1.2644290562034683,0.2759031023736909,0.4166666666666667,2.4000000000000004,9.24,1.92,0.5537544582213312,0.651067584817429,1.0062169944897572,1.479591244229297,2.2977562969122727
2023-09-24 16:40:00,1.7620073414237403,0.4985914026540435,1.1443729029605838,0.2759031192526294,0.4166666666666667,2.4000000000000004,9.24,1.92,0.5537544582213312,0.651067584817429,1.0062169944897572,1.479591244229297,2.2977562969122727
2023-09-24 16:45:00,1.8652297532518798,0.5150803193543181,1.2153546549450587,0.26658723406795426,0.4166666666666667,2.4000000000000004,9.24,1.92,0.5599142791535148,0.6536367492728664,1.0183051801891219,1.4576214357644441,2.3551042439773235
2023-09-24 16:50:00,1.6911158577784573,0.44363120479117973,1.1671513883114322,0.268011305186456,0.4166666666666667,2.4000000000000004,9.24,1.92,0.5599142791535148,0.6536367492728664,1.0183051801891219,1.4576214357644441,2.3551042439773235
2023-09-24 16:55:00,1.7227765484512603,0.39379910423340475,1.2842873758845434,0.274224823695274,0.4166666666666667,2.4000000000000004,9.24,1.92,0.5599142791535148,0.6536367492728664,1.0183051801891219,1.4576214357644441,2.3551042439773235
2023-09-24 17:00:00,1.667676680970582,0.3498642314090408,1.3151282596548057,0.2742248400919305,0.4166666666666667,0.030886890422961,0.1824828759089466,1.92,0.5725740126830767,0.6965809357138624,1.095127389850149,1.688478679166545,2.6001730711627644
2023-09-24 17:05:00,1.4644850103514526,0.3405474417212573,1.1382785073260826,0.2759031698894733,0.4166666666666667,2.4000000000000004,9.24,1.92,0.5725740126830767,0.6965809357138624,1.095127389850149,1.688478679166545,2.6001730711627644
2023-09-24 17:10:00,1.5580313285831233,0.39174829355800306,1.1305988447371198,0.2710163778250537,0.2612740630802043,2.4000000000000004,9.24,1.92,0.5725740126830767,0.6965809357138624,1.095127389850149,1.688478679166545,2.6001730711627644
2023-09-24 17:15:00,1.8261079451715045,0.46401958278198646,1.2613785099524608,0.26390025035796394,0.4166666666666667,2.4000000000000004,9.24,1.92,0.5687187354044176,0.6882797396407947,1.0691791243753312,1.7853405837542593,3.372228343395506
2023-09-24 17:20:00,1.6012816604599605,0.4216324588485921,1.119464716791163,0.26390026313658266,0.4166666666666667,2.4000000000000004,9.24,1.92,0.5687187354044176,0.6882797396407947,1.0691791243753312,1.7853405837542593,3.372228343395506
2023-09-24 17:25:00,1.4842757903733352,0.38351333958193407,1.0756903637564728,0.27590320364739285,0.26194710006504923,2.4000000000000004,9.24,1.92,0.5687187354044176,0.6882797396407947,1.0691791243753312,1.7853405837542593,3.372228343395506
2023-09-24 17:30:00,1.3838229923573657,0.3794377917900635,0.9891658375234951,0.2694880371756836,0.4166666666666667,0.033541019662496854,0.1753848340079609,1.92,0.5716021343557073,0.6828067076413354,1.0623585835300622,1.5018389560801781,2.224432511900507
2023-09-24 17:35:00,1.3187475703062501,0.3835370000988958,0.9224073414154683,0.2694880371756836,0.26195206483586553,2.4000000000000004,9.24,1.92,0.5716021343557073,0.6828067076413354,1.0623585835300622,1.5018389560801781,2.224432511900507
2023-09-24 17:40:00,1.5547025012466904,0.41086659522890057,1.094038311156739,0.27762975510815263,0.4166666666666667,2.4000000000000004,9.24,1.92,0.5716021343557073,0.6828067076413354,1.0623585835300622,1.5018389560801781,2.224432511900507
2023-09-24 17:45:00,1.7949774877943208,0.4304610911793531,1.2885878623830493,0.285000001184001,0.26129100277800094,2.4000000000000004,9.24,1.92,0.5682429058070149,0.6807672142516853,1.0589644753248335,1.6191980268021573,2.566917217208222
2023-09-24 17:50:00,1.8466604781282676,0.4087478368259493,1.3767669719804503,0.27940361724885204,0.4166666666666667,2.4000000000000004,9.24,1.92,0.5682429058070149,0.6807672142516853,1.0589644753248335,1.6191980268021573,2.566917217208222
2023-09-24 17:55:00,1.6687535958779574,0.38153613716578455,1.2548950270241235,0.27762978981300135,0.4166666666666667,2.4000000000000004,9.24,1.92,0.5682429058070149,0.6807672142516853,1.0589644753248335,1.6191980268021573,2.566917217208222
2023-09-24 18:00:00,1.8071690837050318,0.3960518693055772,1.3616305886744,0.2694880818673662,0.4166666666666667,0.033541019662496854,0.1506179272198366,1.92,0.567768438714235,0.6848532689562049,1.0717478061559071,1.7090921566726587,2.9644297934004102
2023-09-24 18:05:00,2.0263520950277,0.40451710310284067,1.5593258560763632,0.2776298245178686,0.4166666666666667,2.4000000000000004,9.24,1.92,0.567768438714235,0.6848532689562049,1.0717478061559071,1.7090921566726587,2.9644297934004102
2023-09-24 18:10:00,1.8192687005372696,0.4109420665586524,1.3463432282891894,0.2850000778140567,0.4166666666666667,2.4000000000000004,9.24,1.92,0.567768438714235,0.6848532689562049,1.0717478061559071,1.7090921566726587,2.9644297934004102
2023-09-24 18:15:00,1.5202550113008464,0.3981909437534148,1.083601187683136,0.283089692443649,0.4166666666666667,2.4000000000000004,9.24,1.92,0.5716021343557073,0.6910347313992257,1.0838126037281537,1.6393294360804969,2.5966663243474315
2023-09-24 18:20:00,1.7402571750129778,0.40455419086055056,1.2816560550883123,0.2869542353917197,0.4166666666666667,2.4000000000000004,9.24,1.92,0.5716021343557073,0.6910347313992257,1.0838126037281537,1.6393294360804969,2.5966663243474315
2023-09-24 18:25:00,1.8950814167217134,0.41528874809499944,1.4119171971580144,0.27590333867926065,0.4166666666666667,2.4000000000000004,9.24,1.92,0.5716021343557073,0.6910347313992257,1.0838126037281537,1.6393294360804969,2.5966663243474315
2023-09-24 18:30:00,1.6222581212213396,0.4045791134439634,1.168801674477501,0.2776298765752044,0.4166666666666667,0.03624913792078372,0.1753848340079609,1.92,0.5711182014259395,0.6726812023536856,1.0396634070698074,1.4851276039451964,2.2526375651666646
2023-09-24 18:35:00,1.6931781505303312,0.4131565161701558,1.2212919161627127,0.2776298765752044,0.2619818938266477,2.4000000000000004,9.24,1.92,0.5711182014259395,0.6726812023536856,1.0396634070698074,1.4851276039451964,2.2526375651666646
2023-09-24 18:40:00,1.6617623483724093,0.40036247556584015,1.2139187296089866,0.27590335555826545,0.4166666666666667,2.4000000000000004,9.24,1.92,0.5711182014259395,0.6726812023536856,1.0396634070698074,1.4851276039451964,2.2526375651666646
2023-09-24 18:45:00,1.6343332410804128,0.4088854877352379,1.17271934114319,0.27590337243727503,0.4166666666666667,2.4000000000000004,9.24,1.92,0.5630994583552714,0.6633973168471516,1.0134488442935836,1.5968797700515842,3.0134803798929903
