datetime,PC1,PC2,PC3,PC4,PC5,PC6
2023-10-01 06:05:00,-2.871533312812118,-0.2668418061973959,-0.772251130310945,-0.4979364730730776,-0.46515700134350757,-1.2743423672982352
2023-10-01 06:10:00,-2.871088177554813,-0.26677265584289167,-0.8057227365713346,-0.4962229945866736,-0.4664789369042297,-1.3197638798498872
2023-10-01 06:15:00,-2.8754175580390404,-0.26550257004794864,-0.7287131638492628,-0.4725946037180734,-0.5728293341243035,-1.202703502974462
2023-10-01 06:20:00,-2.8752165417292765,-0.26546331952722124,-0.6976163063204394,-0.4712118649961179,-0.46301142888554975,-1.133350848194738
2023-10-01 06:25:00,-2.8755141838437726,-0.2655246004283218,-0.7080191950884915,-0.472952831140565,-0.5725477459090216,-1.1915887116242696
2023-10-01 06:30:00,-2.840520891358703,-1.72598322593023,-0.6949768654437519,-0.48766851004430695,-0.47134798113415416,-1.1777691169821674
2023-10-01 06:35:00,-2.845309949474833,-0.2676070354414265,-0.6720581966624323,-0.5174856076902145,-0.5164891242450638,-1.0993541520816585
2023-10-01 06:40:00,-2.8453444349166923,-0.2676064478720652,-0.6808366790243565,-0.5176299701269739,-0.5163819254611647,-1.0968979566916681
2023-10-01 06:45:00,-2.965870871562919,-0.2659427751299994,-0.66107457151034,-0.48069547405274643,-0.4335340274631081,-1.0420456280791446
2023-10-01 06:50:00,-2.966038742141141,-0.265975233457425,-0.7101186799588136,-0.48207876022035906,-0.565530552904468,-1.1333337595856614
2023-10-01 06:55:00,-2.9663324709815853,-0.2660171260404724,-0.6951807949141074,-0.4832167252879383,-0.5646551123594206,-1.1040296929884612
2023-10-01 07:00:00,-3.1627101274110507,-1.6636713118589295,-0.7308848973515351,-0.4018363227485342,-0.4267980819670478,-1.0884234667526205
2023-10-01 07:05:00,-3.1678008123187893,-0.26314431940745603,-0.7356988459255908,-0.4197222126926432,-0.523968016005902,-1.1821512529514875
2023-10-01 07:10:00,-3.167495365133785,-0.2630932418284438,-0.7286694783108801,-0.41817874738402155,-0.4586270157018221,-1.1591881983050352
2023-10-01 07:15:00,-3.0405276257743252,-0.26489019271990233,-0.7244563380672744,-0.46083013064494255,-0.3586001131164748,-1.1762141762449019
2023-10-01 07:20:00,-3.0421697520123434,-0.26513920356828247,-0.698807104219016,-0.4680376211421629,-0.5082896822066205,-1.1375577661155676
2023-10-01 07:25:00,-3.0406492662628777,-0.2649140499954642,-0.742755928138415,-0.46166345322419383,-0.42448769381381884,-1.2176941642596018
2023-10-01 07:30:00,-2.8223880588114625,-1.783247739558212,-0.7472976588002261,-0.48823341668851844,-0.40343742648212433,-1.2515366780079982
2023-10-01 07:35:00,-2.8279459764992794,-0.26747859684865244,-0.7390660128560771,-0.5122332104858346,-0.43197354725541465,-1.239901574837044
2023-10-01 07:40:00,-2.8281278714184857,-0.2674656286355761,-0.7962201485556791,-0.46316548240145133,-0.40925582437520286,-1.2741151397470272
2023-10-01 07:45:00,-2.7470832764654705,-0.2674759745267257,-0.7659965404029718,-0.5088644980214335,-0.39169803942550313,-1.1817480088036696
2023-10-01 07:50:00,-2.747842058056976,-0.2675893531712947,-0.7914118530371583,-0.5125436573357601,-0.5219313544290006,-1.2146842004144451
2023-10-01 07:55:00,-2.7472077663963868,-0.26752747228872514,-0.7813038486701677,-0.5101553552647003,-0.5459262399887806,-1.291114563964885
2023-10-01 08:00:00,-2.8013599236584787,-1.7982274131383347,-0.773534204530601,-0.4127462290145748,-0.554669630156904,-1.2683170166250082
2023-10-01 08:05:00,-2.8067191642265783,-0.2666861858527121,-0.747271221282066,-0.4273096373350669,-0.5159643927701528,-1.2146402791675428
2023-10-01 08:10:00,-2.8053068162164245,-0.26646826726091705,-0.7760074425395078,-0.4298415024926822,-0.38768067924880745,-1.237766110059643
2023-10-01 08:15:00,-2.7152134392291987,-0.2693326823775939,-0.8066026626897589,-0.47975343763845374,-0.7469018780331842,-1.3599120150288382
2023-10-01 08:20:00,-2.713992493765077,-0.2692345373636121,-0.5055829326506797,-0.4726545996666789,-0.36005681026875686,-1.1452017132759256
2023-10-01 08:25:00,-2.7121456576295397,-0.26895236942085604,-0.610779554404773,-0.46527574105440733,-0.321382271387378,-1.2963011209108388
2023-10-01 08:30:00,-2.711851877550995,-1.7781069004376402,-0.6868968254895953,-0.3859333233058852,-0.46818840383153587,-1.0933245859790481
2023-10-01 08:35:00,-2.712970620183473,-0.26613186038475656,-0.6444767508597563,-0.40957973284796856,-0.27798378960395775,-1.1126132281818344
2023-10-01 08:40:00,-2.7154545230593867,-0.2664874256346196,-0.5674204151988933,-0.3905843570087678,-0.35887206321216963,-0.9748898858879766
2023-10-01 08:45:00,-2.58280769222781,-0.26829037262889743,-0.5766557893893658,-0.4609378534246989,-0.44101379404456137,-1.0009959915984963
2023-10-01 08:50:00,-2.5811277964441057,-0.26805242885755187,-0.585565778900807,-0.44784517794928547,-0.3135236942286077,-1.066204976805377
2023-10-01 08:55:00,-2.5814317943220337,-0.268108557857899,-0.5311060101909273,-0.47505674034630696,-0.29057875246271186,-0.981808437214461
2023-10-01 09:00:00,-2.851882489256325,-1.638661492997893,-0.6119717880555232,-0.46330706800925536,-0.4258268071369201,-0.9954844858408068
2023-10-01 09:05:00,-2.8552315058254445,-0.2662099200389337,-0.6159918017167045,-0.4806288449889688,-0.32437640400418233,-1.010638112299536
2023-10-01 09:10:00,-2.8566726196512673,-0.26639523326699066,-0.6474997655597811,-0.434049179919511,-0.43040763403341237,-1.029416686455242
2023-10-01 09:15:00,-2.537477180381097,-0.268371484487528,-0.6487529449237398,-0.5318460125664053,-0.35172862829625806,-1.0837100122709542
2023-10-01 09:20:00,-2.536328983645624,-0.26817668067750694,-0.7105270789349415,-0.4623434654618233,-0.24463515668497315,-1.1950820073241457
2023-10-01 09:25:00,-2.537368190329792,-0.2683723996192554,-0.6966824994048616,-0.5321411675393978,-0.4845575675033951,-1.2012000446107651
2023-10-01 09:30:00,-2.540877320911107,-1.765410991343353,-0.7016322073155861,-0.5237474764876565,-0.4404637862270179,-1.2145654158741233
2023-10-01 09:35:00,-2.5484543893020977,-0.2683518060423265,-0.6897434437836901,-0.5304795071758465,-0.46397240162140624,-1.162142219168365
2023-10-01 09:40:00,-2.547682575343296,-0.26821476871826805,-0.6943790413781574,-0.5266675232681383,-0.3116778582159839,-1.1161427827174113
2023-10-01 09:45:00,-2.6469825123660415,-0.27032265667559,-0.6413241136794335,-0.5286512908383247,-0.33642965935514874,-1.0578032094860896
2023-10-01 09:50:00,-2.6452815168842614,-0.27010738549681895,-0.6343056992277787,-0.5716246831677204,-0.2753385315761892,-1.1038312282926324
2023-10-01 09:55:00,-2.645558405637495,-0.270156524513654,-0.6387044607459642,-0.5730533376279429,-0.34076657972237373,-1.1292620398553521
2023-10-01 10:00:00,-2.799788372624256,-1.6020938182578066,-0.5945056737412027,-0.4490094102748721,-0.3391528149940608,-0.9587158008590901
2023-10-01 10:05:00,-2.804465148525331,-0.26841935276231155,-0.5783899932295182,-0.5375897447228807,-0.4562675719676209,-0.9634642773184195
2023-10-01 10:10:00,-2.8033727914304065,-0.2682370528931671,-0.5984578473931628,-0.5325350226207031,-0.3049285331403944,-0.9493626470261514
2023-10-01 10:15:00,-3.0804422495998156,-0.2647810622397103,-0.6034308324173789,-0.4602113440061733,-0.35928494366152536,-0.8548641928054893
2023-10-01 10:20:00,-3.0806940574158803,-0.2648208033721555,-0.5956153654321282,-0.46130434679902876,-0.3806192233337794,-0.8473179305303524
2023-10-01 10:25:00,-3.081689344142666,-0.2649344655108791,-0.5923700049300717,-0.4004614859290909,-0.3554665322261685,-0.8175684194653662
2023-10-01 10:30:00,-2.7198418005431937,-0.2662289452155155,-0.6713153318975454,-0.4299270807199932,-0.31745495452933215,-0.956598523084681
2023-10-01 10:35:00,-2.7197484705657007,-0.26625690390570034,-0.6782330322434666,-0.48917847601533193,-0.4724136254206045,-1.0110412944276166
2023-10-01 10:40:00,-2.717294743789056,-0.2659092451358549,-0.7001238584804608,-0.4786683181135591,-0.3030730274465353,-1.1093484613424194
2023-10-01 10:45:00,-2.6749023965234784,-0.2655565739190789,-0.6820492713713414,-0.4692212351806249,-0.37783685557284874,-1.0618606951787244
2023-10-01 10:50:00,-2.6766555662671503,-0.26579358296149325,-0.6793822790799682,-0.47666347965836464,-0.4830105948827656,-0.9805838302058013
2023-10-01 10:55:00,-2.6759923672291084,-0.26570293232319525,-0.6317064758976295,-0.4733368471269995,-0.35249860472751127,-0.9364848959386872
2023-10-01 11:00:00,-2.7890052129302996,-1.4182877670831677,-0.6726706328439259,-0.42984765615222187,-0.41143827799807475,-1.0283563364171793
2023-10-01 11:05:00,-2.7851986891517337,-0.2648175164078182,-0.6367934638052752,-0.40004400295031456,-0.5203856240348502,-1.0263922449850142
2023-10-01 11:10:00,-2.787123806618008,-0.2651104587061835,-0.5421813463690535,-0.3903686408897148,-0.5808864258049823,-0.9081976494979315
2023-10-01 11:15:00,-2.7547012896896925,-0.2648439688957981,-0.6073052301613889,-0.38426939428308265,-0.4749524825916598,-0.8916541655681052
2023-10-01 11:20:00,-2.7534858394180564,-0.2646906095214431,-0.6165580199974009,-0.4026681241955194,-0.45653850222067377,-0.9612844216841422
2023-10-01 11:25:00,-2.7534960751609936,-0.2647264194830521,-0.6118912892238849,-0.4032545893505319,-0.5669451660336859,-1.0454359989036899
2023-10-01 11:30:00,-2.6509431617639585,-1.845879316957178,-0.6359932731252828,-0.3648774006278388,-0.5142408017067063,-0.9867385464050078
2023-10-01 11:35:00,-2.6564743951922094,-0.2632543825819858,-0.569693932503504,-0.3660028133229133,-0.5354486096981286,-0.9860506521719289
2023-10-01 11:40:00,-2.6549358576448987,-0.2630086738751724,-0.6308089236201552,-0.4271579432294784,-0.4296882985974543,-0.9662746129045384
2023-10-01 11:45:00,-2.7113620796658693,-0.2621997373275817,-0.6178413283507541,-0.352548024971189,-0.396783089280047,-0.9515516102168481
2023-10-01 11:50:00,-2.7119507077373473,-0.2623881897600189,-0.511884332039619,-0.3471321166326075,-0.615921227823253,-1.067937692995764
2023-10-01 11:55:00,-2.711924716489014,-0.2623224690438364,-0.595396853497874,-0.34094664632797245,-0.5496955985465075,-1.0343026097036605
2023-10-01 12:00:00,-2.6943049941204755,-1.8142873955800585,-0.522527218671447,-0.36371028475658207,-0.3160182574808889,-0.9939061011632155
2023-10-01 12:05:00,-2.699605505676849,-0.26547754322935435,-0.5194493494258049,-0.33374204639586996,-0.42243401600710806,-1.0596397455687392
2023-10-01 12:10:00,-2.70137208868912,-0.265726128142767,-0.5227434649350884,-0.3356362750034178,-0.5717326875638349,-1.0192834817505614
2023-10-01 12:15:00,-2.711300862910197,-0.2662956138282372,-0.4227950132224959,-0.3599909475373516,-0.3840127380872372,-0.8827040628658085
2023-10-01 12:20:00,-2.7117388173227797,-0.26637884996522493,-0.43516020708467634,-0.35656569197573623,-0.5152087485652448,-0.9523232896730918
2023-10-01 12:25:00,-2.7097534799201024,-0.2660493422018434,-0.5250426603562653,-0.3625057269531724,-0.344450786171975,-0.993980768770096
2023-10-01 12:30:00,-3.1636197645571356,-1.7634043929978243,-0.547005189334813,-0.3166211284906483,-0.3395749311664122,-0.9759563379300354
2023-10-01 12:35:00,-3.170117439410342,-0.2634870579961453,-0.5659549363206641,-0.3284691590726874,-0.4506938624655546,-1.021858314521145
2023-10-01 12:40:00,-3.170048519625091,-0.2634865102993401,-0.576079101736946,-0.3313334283337711,-0.4950742256236946,-1.059882217802164
2023-10-01 12:45:00,-3.1697559490641343,-0.26347431530391496,-0.5691462964168266,-0.35669799333223146,-0.562248901151133,-1.1050501012750011
2023-10-01 12:50:00,-3.1692161935174075,-0.2633931617779607,-0.5369182151285169,-0.4247390617538316,-0.45353315385754484,-0.977760546672015
2023-10-01 12:55:00,-3.168400370095803,-0.26327211548985396,-0.5504443292969705,-0.42121277459151213,-0.38971468745701004,-1.0052101959336674
2023-10-01 13:00:00,-2.8539270550389135,-1.934514376883009,-0.462539320518575,-0.5002005613402459,-0.32175135048140485,-0.976523887454965
2023-10-01 13:05:00,-2.8608872593144308,-0.2674111333617623,-0.44178127552197305,-0.5098254028261061,-0.32279000840607996,-0.9440907612715046
2023-10-01 13:10:00,-2.860989937715509,-0.26743061540960367,-0.48886618744264965,-0.5108383927906163,-0.4328981469193938,-1.0242822862455305
2023-10-01 13:15:00,-2.9263302343804596,-0.2667217188871746,-0.4647608165895954,-0.4964274937805098,-0.510243888556996,-0.9912759506063129
2023-10-01 13:20:00,-2.925835324754024,-0.2666022493348054,-0.5277309997063847,-0.4260677371105067,-0.4011838339154189,-1.0450433889516557
2023-10-01 13:25:00,-2.9241796885370803,-0.2663824350212298,-0.5502383040585954,-0.4872849710460478,-0.3620525397533873,-1.083827778492918
2023-10-01 13:30:00,-3.1629514457818213,-2.0168372312801606,-0.3887497856755168,-0.360970852127501,-0.3757594316682302,-0.7903810665437846
2023-10-01 13:35:00,-3.169765154515556,-0.26348799170310916,-0.341936100575411,-0.42545930843058094,-0.20900624919713515,-0.719175756614022
2023-10-01 13:40:00,-3.1706703384756163,-0.26361698077582285,-0.39461195577380154,-0.42996582589617377,-0.38296481382893593,-0.7749695434923412
2023-10-01 13:45:00,-3.170229142696523,-0.2635252897495616,-0.4720754332315017,-0.4283127526213234,-0.3842564745077322,-0.8241279118805941
2023-10-01 13:50:00,-3.170065702522595,-0.2635063541224932,-0.5335797846876524,-0.4282956511574324,-0.4951576103118921,-0.9309518865221046
2023-10-01 13:55:00,-3.1693750140789905,-0.26341387239945807,-0.5448651216290926,-0.42548307715048533,-0.47513863576305987,-0.9805213083150822
2023-10-01 14:00:00,-3.163941809266012,-1.5529386455192138,-0.5639844596008018,-0.40715183170961466,-0.3795700439829253,-0.9310470941465226
2023-10-01 14:05:00,-3.169946675253229,-0.26349204910681795,-0.5468356009966661,-0.427954223320395,-0.5175962131892562,-0.9606089750444053
2023-10-01 14:10:00,-3.1697281834891893,-0.2634805309387628,-0.49574666296449166,-0.426819498002104,-0.4740988844448469,-0.9423751747838629
2023-10-01 14:15:00,-3.076749745429754,-0.2649620909772505,-0.45858202932262376,-0.46303334733718643,-0.35703922039922303,-0.8052280225626112
2023-10-01 14:20:00,-3.077172776514282,-0.26499787905164923,-0.49633383618871574,-0.4648451474595338,-0.3778406365686758,-0.7856718633745853
2023-10-01 14:25:00,-3.0781978692038057,-0.26514807310545235,-0.44887768625333213,-0.4689336924739584,-0.3968705395201119,-0.7009490666076423
2023-10-01 14:30:00,-3.1650389891682167,-1.6739126510609663,-0.48880832328200235,-0.41323514884746587,-0.3721978318123143,-0.7285294047008672
2023-10-01 14:35:00,-3.1736141075119075,-0.2640305058826107,-0.293938160295375,-0.44175772351109294,-0.440430920452283,-0.5371920298445816
2023-10-01 14:40:00,-3.177700081187321,-0.2645980038239218,-0.09556686373047431,-0.4009235735463875,-0.38400503738187614,-0.16802805398415524
2023-10-01 14:45:00,-3.1720806565110413,-0.2637778812800884,-0.4121811435116527,-0.4356332408195479,-0.40080955769371585,-0.659720905261857
2023-10-01 14:50:00,-3.169870811348746,-0.26347733579664806,-0.5386334287070917,-0.3680426293532289,-0.4735789744055899,-1.0083748328602289
2023-10-01 14:55:00,-3.170507260164448,-0.26359930375242996,-0.411162125345847,-0.3526019114748026,-0.40543843121959133,-0.9068909071384417
2023-10-01 15:00:00,-3.1636652727638475,-2.0141697327324213,-0.4068529433321461,-0.36898367005543214,-0.4202100126283315,-0.791131083926658
2023-10-01 15:05:00,-3.170867989843665,-0.26360948106270116,-0.43432691527376277,-0.3595039862751211,-0.33809084702670783,-0.8160753074561229
2023-10-01 15:10:00,-3.1707772059240376,-0.26358433058403646,-0.5105321570986764,-0.3713050664525517,-0.4266946503777925,-0.8854643087337564
2023-10-01 15:15:00,-2.873307241959455,-0.2675617472490999,-0.56797019809161,-0.4644200122515886,-0.515914448384001,-0.9595521186971752
2023-10-01 15:20:00,-2.874743904663769,-0.2677666221579686,-0.38640646932593,-0.4426611811621219,-0.3128597816596958,-0.6854321787666293
2023-10-01 15:25:00,-2.8779248768496064,-0.26823988057412895,-0.19270355382470022,-0.39091687025457544,-0.3033138718729943,-0.44656193563677626
2023-10-01 15:30:00,-3.172362728845897,-1.734813919306,-0.043212062855739995,-0.350635337977387,-0.348361621343246,-0.06288009974849469
2023-10-01 15:35:00,-3.175777691504238,-0.2643715839131084,-0.053741186073975225,-0.3811252575796044,-0.3014277649528406,-0.2932914564872387
2023-10-01 15:40:00,-3.173350956989351,-0.2639772778084481,-0.3067893984079179,-0.36636201027600185,-0.37486091505270447,-0.6062577608335343
2023-10-01 15:45:00,-3.0648581358154092,-0.2651979347784262,-0.4356865430464393,-0.4150457527650386,-0.3525251559814138,-0.8404421232122187
2023-10-01 15:50:00,-3.0633735237503874,-0.26498862937501244,-0.47728014751936226,-0.4627126524016471,-0.3128550485535979,-0.8828784437122318
2023-10-01 15:55:00,-3.064769020123579,-0.26516174263470327,-0.4558866755501738,-0.4681697295279494,-0.30867484814471663,-0.7482885906571742
2023-10-01 16:00:00,-2.724415340372698,-1.9299338909089663,-0.5279373453937575,-0.41966718145731097,-0.3123665342289499,-0.8884932821536499
2023-10-01 16:05:00,-2.7309559023038203,-0.26628147180768835,-0.5681629347219097,-0.42034239208349555,-0.342338767967588,-1.0276110643079372
2023-10-01 16:10:00,-2.730634759820271,-0.2662505071053625,-0.49505354082583414,-0.41261410955084704,-0.2328890890661152,-0.9731617581808277
