,CH4,NOX,NO,NO2,SO2,H2S,Benzene,Toluene,Ethylbenzene,PM1 FIDAS,PM2.5 FIDAS,PM4 FIDAS,PM10 FIDAS,TSP FIDAS
Factor_1,14.166060879436554,0.4153361593862112,0.10852639936247535,0.2518713532756564,0.055254939173426755,0.029418759832426363,0.023242902041154975,0.022560432582743418,0.0024472539503010023,0.33222533043660984,0.433464570864879,0.5073490085789256,0.5933763152812662,0.6732674555329998
Factor_2,14.690434201683091,0.9079140113690098,0.2806170309041691,0.4588153783751306,0.04760077624088021,0.04216560252028588,0.0035976052139320017,0.024718306932410995,0.0019615170129404875,0.0018628324900222468,0.008215466138038833,0.028343072528196008,0.08481429828973489,0.13086968099980975
Factor_3,14.914031839024767,0.8414729713414225,0.2644210648525562,0.4344987521093949,0.06444923479997926,0.052676036218945885,0.015926680591922603,0.027499700535118847,0.004176287155603349,0.0779222677395541,0.11492766695561553,0.1581989125943058,0.2521221319552116,0.33594698053538413
